Sentence,Category
"Now it is higer & higher time , at any cost do attack on pakistan, there is no onther way to peace in india",OAG
What man he & look his visions out of imagination.,CAG
So far banks are showing profits except for the Big Fishes whose huge loans have become irrecoverable by the banks . The normal saving Bank holders are unnecessarily going to be punished.  Who Cares ?,CAG
i cant believe its u sonu.. i was hardcore fans of urs b4 ur tweet.,CAG
"Sonu you being public figure you have only right to say certain thing such as water waste on holi, noise & air pollution on Dewali, being advocate of animals on jalikattu.etc etc...how can you say something like this about other faiths...you sound very illogical and not knowledgeable in other faith...",OAG
Don't go digital if you wish  kaleem....  We can drag a horse to river but can't make it drink water... Same is with you...,CAG
Bjp mla means  super nationalist ðŸ‘ðŸ‘ðŸ‘ no more comments  other wise bhakts send pakistsn tag antinational ðŸ–•ðŸ–•ðŸ–•,CAG
Is it a surgical strike ....Lol That was cowardness by pak.,CAG
Demonetization a successful move made by PM Mr.Modi ji that even a long time silent keeping ex -PM start mumbling,CAG
Give true news.. do not misleading people... You are master of misleading peoples.,OAG
Absolutely pathetic piece of journalism from Indian express. This guy just made such an inspiring speech but all this news agency saw was criticism of AK. Highly disappointed!!!,OAG
I also support sonu,CAG
A man who cannot respect his mother how do you expect him to respect his motherland,CAG
Very good sonu nigam,CAG
"Anna fooled the country, kejriwal befooled Anna. Kejjriwal believes in modern technology, Use and Throw.",OAG
"Bjp puppet, all drama & lies, idiot oldman trying to cheat people, but we know your ugly face..,",OAG
"Not pained at the legalised corruption of electoral system under the new Bill that allows unlimited secret corporate funding. 

Not pained at the goonda Raj, the dalit attacks in Una and student attacks.",CAG
"Lalu means no.1 foolish , u have also done road show etc when u r in power , u foolish chara chor stop Ur politics.",OAG
All muslims in India are realy threat for India.. please sent or migrate  them to pakistan if they have problem to live in Hindustan.. #allmuslimareterrorists,OAG
Just look at Bengal after 30 yrs of communist rule.,CAG
Punch line... Strongly said & boldly put forward...,CAG
"This is a completely NON ISLAMIC act of Pakistan it is HARAAM and against SHARIAH ,, whoever did this is not a real Musalman",OAG
Do it Ajam Khan... lets see who would be shamed after that.,CAG
Childish.,CAG
Ambulance is only 4 Cow thts the way Yogi sarkar govern in UP animal is mor value thn human being thy keep thinking on animal bas law not 4 human being developmnt,CAG
For those who still brainwashed to think that terrorism has religion...........Which terror organisation did max no of terrorist attacks in the world ???? It's ULFA they r Hindus not Muslims.  They did 749 conformed terrorist attacks .which terror organisation did maximum no of killings in the world ??? It's LTTE they killed more than 60000 innocents ( 3 times than Isis) . LRA Christian terrorist organisation killed more innocents than Alkhyda . Have ever seen it in western media . It's a western media propaganda to portray all terrorist as Muslim . In reality there r dormant nonmuslim terror organisation across the world like IRA ETA Antimatter Bala Maoists KKK The raising path etc..,OAG
nusrat r u indian or not?,CAG
"But my question is , Why you have not given him to Police when he was live and was moving to Terrorist side?",CAG
It's commie stooge paper.. what to expect?,OAG
He is only RSS product,CAG
Once or twice or thrice a month or even a  year is bearable hence ok. But to wake up every single day of your life by the noise blaring out of loudspeakers is sure to piss off anybody.,OAG
Ajamkhan should be told to go to hell along with Akhilesh and Mayawati and every thing better will happen to India irrespective of cast and creed.,OAG
So that means muslim leaders hate hindus because they never perform Havan in there home or office ðŸ˜‚ðŸ˜‚,CAG
Old man needs to retire.,CAG
R u really Kashmiri?,CAG
It really makes me sad to see what you're turning into #Indian_express!,CAG
Only the black money holders are shouthing on u modiji...we r proud to get a PM like u modiji....,CAG
ISI approved bjp IT cell agent,OAG
Delayed by 40 years...congress would have never done it..only govt whocould have done is this one,CAG
I dont hav right to kill ur belief nd tell u to eat sumthing which is holy for you.....my point was why is that ur problem when it is not our religious belief,CAG
Courageous act.time has come to isolate terrorists like this.,CAG
"My request to all Indian political leaders, Stop affection to minority politics. If you have a talent & good intention to serve public you will win. Nobody stop you.",OAG
Moon star that sign also belong hindu original  muslims  whare got land all invasion  attack killing  now thay start in usa thare hand works,CAG
OOOOHHH... WONDERFUL >>>>  1 SILVER MEDAL = 13 CRORE OR MORE......,OAG
However the population of Hindus in Pakistan has declined from 10 % during partition to a minuscule 1% now....... Check ur premises.,CAG
I know u bleedy cow Adv Arnab Dutta . U will see in future who will rule in cricket India has down in t2o after pak pakistan is progressing .u will see in first round India will be out as Indian players scare with bouncy ground.,OAG
Gnta kuch nhi krenge bs ese hi mrte rhenge fuudu govt he India ki netaao Ko kya frk pdta he agr bdla dekhna he to France ka dekho on the spot,CAG
Kejriwal is only hope in politics.annahara baseless,OAG
A great man of no use for self or other.,CAG
"So what? , Media unnecessarily giving  attention, keeping important news at back end",CAG
dramebaaz,OAG
This type of people responsible for gulami of India  All English all muslim recruited native in their army and won battle and ruled India and kept people poor,OAG
Looks like this guy will be the next KRK..:P,CAG
Even if didn't create fuss m sure y guys will,OAG
"Abel Mathew, Sourav Rakesh read these comments. Mallus are pretty muchðŸ”¥",CAG
Tum Jaisey chutiya or RSS minded logo ka kaam nahi hai AAP main.....Sala khud bada desh drohi hai........front sey bhaga hua Sainik hai..,OAG
Wat the hell is this... Dnt use abusive language to him... Shame on u people,OAG
"No who said,  but better than AAP",CAG
"Keeping mum in assembly and speaking in the family and public rally.,. Great!!!!!",CAG
"Bhakt's never accepts truth !!
They are blind Cow's dumb eater and Urine drinker's",OAG
"Stop it bajaj, show the bike for the sake of humanity",OAG
"Absolutely true, Many ppl Wil understand his words very late Wat he means",CAG
Look who is talking :P,CAG
Sad to see our people die..... But even sadder to see the media coming to conclusion without knowing what has actually happened.... Putting salt on wounds and make them burn.... Its not so easy to enter loc and kill someone sensibly... And that also Indian side... Its impossible,CAG
"Good Drama,well acted by Kapil Misra niw all eyes on Bjp that what reward he will get for this.",CAG
Mohammad Ashfaq Siddiqui I don't know what part of the news didn't you understand when the killer mistook him for an arab. The fact is there is more chances for Indians to to be alive and live peacefully in U.S if he/she is a hindu ofcourse unless a white is brainwashed by muslims into killing Hindus which I think the probability of that happening is high.,CAG
Gone out of  mind,OAG
I too was happy when the rioter and plotter of 2002 riots were awarded by then govt in gujarat,OAG
Get lost man only he can do tat,OAG
lallo whats a name means foolish man who is corrupted who had done scamp and his childrens who r not capable to earn 5000rup they r minister strange,OAG
@Indian Express Even if you want to degrade some particular group of people. Please do come with something that make some sense or at least something that is not happening with people in other parts of the world.,CAG
Sonia should be Nominated for MAHA BHRASHT LEADER OF THE WORLD,OAG
60 years passed . Congress give birth of black money. Now time to kill it.,CAG
Want to try cut 1 then decide we are impotent or not . Makes you hindu sa musalmani ðŸ˜€,CAG
"Brother you are Muslim and We Pakistani are Muslims. Get unite brother. These Hindus are not to be trusted they can never be  friends of Muslims!!!
They are ally's of Israel and they are playing the policy of divide n destroy. There target is not Pakistan,Afghanistan,Saudi Arabia....   there target is Muslim Ummah.",OAG
Secularism is India means Muslim appeasement nothing else...,OAG
I'm not in mood of showing you guys the bike appreciate the music first,CAG
fighting with the system to make it more corrupt...11 lakh on lunches...stop being a retard for life kid...,CAG
Wish the fathers of these wonderful people wore one on that particular night!,CAG
Fake ....its nothing like this......no one is killed even 3 indian posts were destroyed .........my bro is on LOC ....he is brave and always busy in killing bloody indians .......,OAG
Totally a stupid Blunt media is this Indian express,OAG
This comment section made me really really happy. People actually know Anna now. He is just a puppet of BJP. He is jealous of AK and tried to harm him in every way whenever possible. It's the 'sanskar' of AK that he hasn't talked bad about Anna till now.,OAG
Now who will clean the toilets and collect the Garbage from Roads....If Kuwait ban the Pakistani.,CAG
"Mohd Ayub Gazi teach these 2 lines to your madrasa boys, who pick up guns to wage jihad against India. Teach these lines to kashmiris who stand in que for free Indian rice & relief cheques. Vinash is infront of kashmiris. Just enjoy it",OAG
Azam...hazam you porkistanis keep ur gutter mouth shut,OAG
I support Sonu Nigam,CAG
How about Massive Defeat for Cong -NCP alliance  ??,OAG
And if father burst out in trauma beats the Docs than these Docs will go on strike .... they can kill people due to their negligence but people can't even slap them for their criminal negligence .... Govt is responsible for this killing for not bringing strict laws against Medical fraternity,OAG
"Pakistan's Inter-Services Public Relation said in a statement, ""Pakistan Army is a highly professional force and shall never disrespect a soldier, even Indian"".",CAG
Arun Signal ....using such words barking? Shameful. Very bad.So intolerant?,CAG
If someone knows the name of this fellow it is only because of kapil Sharna show,CAG
"The culture we adopted under colonial rule & even after independence till now, very difficult to remove easily.  it will haunt on us for some more time, until they realize how think logically...",CAG
Anna is sounding like an opportunist. At least Arvind has stuck to what he started and has created a government and trying to do something constructive.,OAG
"His own wife wants to live with him. He is not calling her back. And you think he will help you. 

http://zeenews.india.com/news/india/pm-modis-wife-jashodaben-says-she-wants-to-live-with-him_1502606.html",CAG
Kejriwal drama Baz,OAG
What would you guys pick in this down trend :),CAG
Appears on and off only for passing some negetive comments on Kejriwal and some attention..!!,CAG
"Pls Trump make a wall so that we can have our own Google, Microsoft etc, all our workforce that is contributing to your GDP and then we will talk big.",CAG
He has been trained from his own Kejriwal :D,CAG
It is going to be a acid test.CONGRATULATIONS TO HIM AND HIS TEAM.,CAG
"Before you lose 5 minutes a night, now it'd be more.",CAG
"Most modi bhakts are biggest c and hate mongers of the era how comes pk was insult to Hindu God? 
It was a lesson for the people to not fall in the trap of dhongi babas and yogi all.",CAG
"Since 2014 each and every decision of our PM only made me respect him more but this one I could not digest.... 
No ""Yogi"" pls, to make our nation better we need more educated and qualified strong administrator.
I hate Pseudo-seculars and equally hate those who runs people fooling business based on any religion.

Hope I am wrong about the new UP chief Minister , at least this govt would prove me wrong.",CAG
"He himself is surviving on his wife's salary , he is just venting out his frustration of being unemployed â˜ºðŸ˜œ",CAG
Muslims are doing the job of murga daily.,OAG
"I am not sure whether this is practical, but if you look at familiar spots frequented by people that will give an idea where it needs to be located. Also no one should be saying 'NO' to use the loo even if it's in private area, that is the way we can keep our environment clean.",CAG
Dictatorship is going on,CAG
"What you should know about Turkey's President, Recap Tayyip Erdogan:

The Turkish economy between 2002 and 2012 caused a growth of 64% in real GDP and a 43% increase in GDP per capita.

ErdoÄŸan inherited a debt of $23.5 billion to the IMF, which was reduced to $0.9 billion in 2012. He decided not to sign a new deal. Turkey's debt to the IMF was thus declared to be completely paid and he announced that the IMF could borrow from Turkey.

In 2010, five-year credit default swaps for Turkey's sovereign debt were trading at a record low of 1.17%, below those of nine EU member countries and Russia.

In 2002, the Turkish Central Bank had $26.5 billion in reserves. This amount reached $92.2 billion in 2011. During ErdoÄŸan's leadership. Inflation fell from 32% to 9.0% in 2004.

Under ErdoÄŸan's government, the number of airports in Turkey increased from 26 to 50.

Between 2002 and 2011, another 13500 km of expressway were built.

For the first time in Turkish history, high speed railway lines were constructed, and the country's high-speed train service began in 2009. In 8 years, 1076 km of railway were built and 5449 km of railway renewed.

Erdogan put greater investments into the healthcare system than any predecessor. As part of the reforms, the ""Green Card"" program, which provides free health benefits to the poor.

ErdoÄŸan increased Education spending from 7.5 billion lira in 2002 to 34 billion lira in 2011, the highest share of the national budget given to one ministry and number of universities in Turkey nearly doubled, from 98 in 2002 to 186 in October 2012.

In 1996 1$=222 Lira and in 2016 1$=2.94 Lira, even after the recent turmoil. Indian fooled by Saffron gay gangsters government",CAG
Whatever wipro is growing but what is happening in the root is not notified by anyone which is very bad. If someone is going to come for audit then that person use to come before the audit days and use to inform everything what he is going to do . And if something is wrong than also bosses over there use to protect the person who is responsible for that and on opposite side person working on 3rd party were forced to do work for everyone and they use to get scolding on regular basis without any reason,CAG
Erdogan total dictator...quashing media rigged elections...abolishing civil rights...dangerous man...changing Turkey from secular democracy to theocracy...another ayatollah...,OAG
"Rajkumar Panthoiren Yeah where shud I go to ask them gulf? Kerala is becoming hub for producing cheap labour for gulf, No jobs there only entrprise producing jobs there r public sector ones. Telling chutiya 10 times wont make your comment intellectual just shows u use same language as gau rakshaks u so abhor. Communism has killed 70 million in China are u defending those deaths? U want that in India dont worry we will give u that. If being a right winger  means defending killing on basis of religion then i guess you should accept that u support an ideology that killed millions will u or ur tiny brain who mastrubates after reading name of FAILED marx is inacapable of irony, or maybe u studied in a madarsa in kerala?",CAG
Beef is eaten by  members of all communities in Kerala.Their numbers may vary. The choice food is the individual preference . No organisation has the right to interfere in that.,CAG
How govt let bank mangers to sell new currency in black market with out monitoring on funds. When people are suffering at queues,CAG
Now in 2017 may have the same results and effects.,CAG
first fall it is nt conform they cow steal er the Murderers   just doubt  & kill them because they r from other community,CAG
The advertisers shud be in trouble. Bt condoms & actors shud nt b.,CAG
thats why gujrat had bhukamp in kucch when he was CM,CAG
"Farid Siddiqui, first atleast write corruption spelling correctly...secondly...Ur read ur comment urself..u saying corruption was at high...and things Wer smooth... Buddy it has to be smooth when everybody was a part of loot and getting the butter..! Anyways not ur fault. We understand the pain of its.",CAG
Or by one person who steals ideas from a team of people,CAG
Mind blowing decision by modi ji..this decision makes corrupted feel sad..,CAG
CNBC why asking from people when your journos are experts,CAG
Loudspeakers should be banned.  Gods can hear u otherwise too.  The entire neighbourhood  doesn't need to hear it as well.  Be it aazaan or bhajans.,OAG
Or in a dalit gutter,OAG
"Leave the Cow's alone, Gau rakshaks need them",CAG
Why share if agree ? Looks like a propaganda article.,CAG
you CPM congress has divided India based on religion  and made Muslism country of Indian part and kciked 10 cr Hidnus from their grand parents country of Paka nd Bangladesh.,OAG
Yeah but sir RSS doing divide and rule policy.... What about that haters,CAG
U people only show off.... do something u can show to the world hahahaha,CAG
"In India, whether Marxism failed or Marxists failed ?",CAG
You poor people modi and amit shah just starts the game to polarize the voters in UP elections,OAG
Today if you want publicity and media attention just abuse and threat OTHERS religion that definitely bring you media attention.,OAG
TOO  MUCH,CAG
Pls friends just tweet against noise pollution not Azaan or bhajan.,CAG
what is manufacturing date of the news -batch no of the news -cnbc tv 18 factory for market news -news auditing,CAG
"ROFL!! Black Money on my name ?? Dude!! I'm a student from middle class family where my family is govt. primary school teacher! If you don't understand my statement, I can explain you.. Modi curbed existing Black Money!! But, It is not a great step to stop new black money creation!! Instead of 500s and 1000s, people will use 2000s to pay brides at govt. offices like RTO office,etc.,",CAG
Both r ugly,OAG
Inko salo ko andr ghus k maro or rahem mt khao bc pr,OAG
Gen.RAWAT blamed that Pakistani crossed the border and RAPE not only my wife but also Rape my daughter and then safely went to Pakistan. .....,OAG
"''Kadi ninda'' What a cowardice word, can it bring our brave hearts back. Ministers never has been lost their owns. Why govt don't take strict 
 these terrorists (naxlites ).",CAG
Bhopal Singh Singh where ?? In Ethiopia??,CAG
"Coming out like worms,as VVIP treatment not given?",CAG
MCG - Most Confused Government India has seen so far . Everyday new Guidelines keeping people guessing and under pressure,CAG
this time exit poll ans evm both are favouring bjp,CAG
No need to target you you are already finished you just fooled that kashiram now no more chance,CAG
"If MNC 's products are tested why not Patanjali' s? Baba' s licence is divine and others mere mortals.
God men can not become MNC heads.",CAG
Why dont they stop their minister kiran rijiju first?,CAG
Its harsh truth that wherever terrorism is present unfortunately its muslim associated with it. Even a country which was made on basis on Islam is also not immune to Islamic terrorism.,CAG
"This applies to all religions, sir.",CAG
If procreation is immoral our existence is based on the very foundations of that immorality...,CAG
Nothing wrong in protecting any animal as per indian law but cant admit killing human for the same.,CAG
"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?",CAG
why dont they distribute pork meat also,CAG
Agreed!,CAG
How about putting the water out instead of being negative.,CAG
Woh ket bhi deta hai aur india wale sochte rehte hai shame on u kerwahi bolte rehte hai ki kerenge kuch kerke raazi ni,CAG
I don't see any reason in my favor to pay the fee happily :/,CAG
"Good achievements to Rajan, Bad to Modi, but reality it should go to Modi govt.",CAG
"Correct.let cows vote for her too.
We need people who live for people and nature.",CAG
Never go on religion plz,OAG
Arey yaar forget about loan im worried for my  tax paid money which lying in bank..,CAG
ha ha joke of the day      ur army only can kill kashmiris,OAG
"Okay fine then.
Muslims live happily in majboori in whole UP!!

Btw no one praise anyone in ""majboori""...
No one becomes cashier in temple in ""majboori""",CAG
Superb,OAG
Such a stupid music.  This is not funny.  He had given a nice speech,OAG
And the audience are on their feet.......moving towards the exit,CAG
Anna... Lokapal... does this word ring a bell to you?...,CAG
Bhajan 's and ghante ki awaaz not destruction in temples....,OAG
Mutko's exclusion from the election is due to a clampdown on government interference in football.,CAG
Well said,CAG
Again this paper showed its bias.shiv sena  could not win b.m.c  as they have 84 and b.j.p. has81 corporate elected.Bjp has a jump of 50 seats more than the last election and ss has only 9 more  seats this time. Then who has won.,CAG
ðŸ˜‚ðŸ˜‚ðŸ˜‚where did it win... It's BJP who has won,CAG
relax buddy ..life is to be thrill ..do not become a insurance agent,CAG
The JNU is hub of anti national elements of my country.....first execute this elements Indian Army......,OAG
howcome a puppet can work for the common people party,OAG
"Disappointed with Sambit for letting Khera speak non sense, he should be exposing openly. Y BJP is defendant against this corrupt parties",OAG
He is our PM who has no ability to speak properly at International forum.,CAG
I thought he was good but this move douts my thinking,CAG
Coward Government failed in all the corners of security for its soldiers. Shameless guys can maximum protects cows not its dedicated soldiers.,OAG
2019 is going to be vital for odisha too..the way I can see people are taking interest in national politics its good for the state as well as country..BJP should not let a single stone unturned to make the wave their side ..it wil really a cherry on the top of the cake if we win Odisha in 2019.. Chandan Panigrahi,CAG
Don't knw indian express ko itni footage kyun de rha iska...timepass stories,CAG
Moazzam Shaikh what about a dalit marrying your daughter ??...lol.....you speak alot of BS...arent you,CAG
"Did u took those tests on Mars...???
Cos after using fr 6mnths d best speed i got was 2Mbps in suburbs of Mumbai...",OAG
"It is because of people like these anti Indians Pakistan is trying to take advantage, high time give Pakistan their dues in their way.",CAG
Were the two soldiers who were killed and mutilated at the Line of Control in Jammu and Kashmir on Monday morning lured to the spot and then ambushed?,CAG
No. We want the ban nation wide including exports.,CAG
"It tragic, and should not have happened. Condolences to the bereaved family. But what is happening in our own country, specially with our own North Eastern people is acceptable?",CAG
"Allah will not save you . You are destined only for jhahunnum. Buried with pigs.
#proudchutiyawhodoesntunderstandhistory",OAG
Answer should come from those NRI Bhakts of Trump who did prayer for him and donated millions of dollars,CAG
Brain Washed Hindu. BJP vote bank,CAG
and if he was kidnapped from iran why dont u ask iran to formally protest against Pakistan for his abduction,CAG
Sir everything is fine but please we can't manage more ... We are suffering because of cash.,CAG
He should stop singing as he also sing loudly with many kinds of musical instruments which are cause for more sound pollution.,CAG
You do nothing,CAG
"dear girl you are married to SHAHID KAPOOR...their is a lot of diiference in the grooming of children brought up by a working woman.. they are ace in basic life skills from a very young age.. i started to cook when i was in 5th standard, started to sew near about the same time... and also the working moms are super Robots.. they juggle everything efficiently.. u have a choice to stay with ur baby this dosent meaan that other mothers dont love their babies and leave them and run to work.. infact i wonder how did u abandon ur career and became a full time mom.. then i realise.. ohhh her husband is Shahid Kapoor. U need to mature lady. having a baby dosent make u any wiser or older, or mature.",OAG
"Leave him alone. He wants to get back to academics. Tomato dal beans and other veggie is bringing tears in our eyes and u want to extemd his term to II, what good has he done",CAG
Yes against your version of secularism.,CAG
"The person who was once banned in the nation, is being shown the utmost respect by the same lawmakers who once opposed him. Ram ke leela hai mere bhai",CAG
"At least we got no isis sh|t here^
Only state with commies ðŸ˜‚",CAG
Ashish kr I have talked of cyber crime and not of physical loot by a criminal. Don't negate an idea by foolish example.,CAG
"Kotak bank gives no option to change prefered phone number online,
if you lost your number... It's so hard to change it again. and ur online transaction get affected.. Such a harassment. Also no help from Customer care.",CAG
A woman like her should have 10 babies. Her daughter is lucky.,CAG
We don't spend one hour and rush off from our puppies. :/ Tanvi Lolap,CAG
No one is stopping the people who don't have bank accounts from opening one. So why aren't you encouraging them to open bank accounts instead of complaining,CAG
"Look: stop cursing him! Pray for him instead. He is poor. He is suffering from down syndrome. He is in a dire need to be heard. His career graph is in nose diving mode. He is restless. He is desperately seeking attention from the ""Sangh Parivar"" to be adjusted in the Rajya Sabha and all that.
He fears lest Abhijit wins the Sanghi heart before he wins.

Thank you",OAG
Everything is not Gau Rakshak but killing people in the name of cow is Gau Rakshak is all about and who told you that killing cow is illegal in constitution don't have knowledge than its better to be quiet its illegal only in the mind of people like u n supreme court has also directed such people that u cant direct people what to eat n what not to eat,OAG
"Mira Rajput: An upperclass, upper-caste Delhiite who (arranged) married a guy much older (although rich) than her straight after college, never EVER having any obligation to work and earn money, or finding the need/ambition to become anything bigger than a stay-at-home mother shuns feminism and working women? SHOCKING! *yawn* if I took advice from celebrities on how to run my life, I would maybe end up like her. Thank God I know better.",OAG
"Dont Blame on Religion.
   India is a religious Country.
   Be careful",CAG
Actually he wants to attract the attention of yogi nothing else.,OAG
Oh yeah? Mandir in Kashmir? Joke of the century. Have you left any mandir standing there?,OAG
"sachin...not my army.I told about our boarders guard.yes you have no nuclear bomb or any modern equipment but we have a Army,not coward like u.",OAG
I think it is blown over size for a normal comment!,CAG
"Corrupt and lazy people will never like Modi. He is god's gift to India. Wish him success in weeding out lethargy,corrupt practices.",OAG
"Thanks for the headlines indianexpress.. this shows how you prestitutes are behind aap cz they are the only one who could question you bigtime.. this shows how u work only for trp by labelling the video as anti aap.
This shows who are your masters who are protecting you. Shame on you paid media prestitute indian express",OAG
Tough competiton to RE :D :P Bajaj do u have Rahul Gandhi syndrome?,CAG
So it's might be something like gujrath riot's??,CAG
"The day Gandhi's and their pillas leave politics, India will be free from curse of appeasement and bootlickers.",OAG
A surgical strike India is itself confessing while Pakistan says we didn't do it. That takes gutts. ðŸ˜±,CAG
Are they trying to create the bike out of WITCHCRAFT?,CAG
Stop your Nautanki as this video explains everything https://youtu.be/6Z3w97pUKh0,OAG
"It's not easy to cut their heads if u are more interested in that do surgical strike again but plxxx do it with proof so dt ur film directors can make a movie on dt .............

Ur jawans r Patanjeli projects Hahahahahah",CAG
Disgrace there are no intellects in the current Indian politics.,CAG
"I don't why Indian media always want Indians always barking on us 
So don't stop Indians keep barking on us",OAG
"Jio ka network pahle tej karo sar ji
Kyoki wo 2G se bhi kharab chal rha hai",CAG
Those who were crying of jungle raaj are now blaming the police officers who are  acting against them.... Current situation is a real jungle raaj...,CAG
Get away you communists ðŸ˜‚ðŸ˜‚ðŸ˜‚ we don't need you. You anti-nationals are a stain on India.,CAG
"Salman Ahmed,,bas economy bare bola,,why should not u comment on killing ppl in turkey,, christians r wiped,  kurdis,yazidi murder",CAG
BJP if you want again bjp government in future than do something  of pakistan,CAG
"if u would like to do something great , u do greatest that Gambhir army had done , what to say about woaks no words just feel",CAG
Yess...we hindus considered cow as a god. But where were your people?. Why didnt your people tried to save him or offer ambulance. Ohhhhhh i forgt they were bzy in playing triple talaq or planning to find next bombing place right?,OAG
Do u understand english or not ? Hav i ever discussed abt religion here ?,CAG
Another Vinod Kumar Binni.,CAG
Sir very badly  I am Indian ex-serviceman my time my unit  24 RR fuckking   pakestan post,OAG
Kashim was part of India befor ISLAM was born and it will be part of India after pakistan is merged with India.,CAG
à¤¤à¥‡à¤°à¥€ à¤¤à¥‹ à¤¯à¥‚à¤ªà¥€ à¤®à¥‡à¤‚ à¤¹à¥€ à¤¬à¤œà¤¾ à¤¦à¥€ à¤—à¤¯à¥€ à¤¹à¥ˆ,OAG
WTF is this ?? Anyone who can figure out what the hell these plans actually involve shd get bharat ratna.,OAG
He is 9th powerful man in the world dont forget it everyone,OAG
"Haaaaaaaahaaaaaa. We already know Muslims are slaves, they cannot live their life with their choice, but still they are considereing their self patriotic vow I m happy, make their lives hell",OAG
Dominar is like john cena.. you can't see him.. xo,CAG
"Muslims be Mindfully aware Holy Quran #Honors YOU to be the best of human kind and Honor comes with responsibility it's not a peace of cake. YOU will be #Tested aggressively strictly as the test examination of a Doctorate Phd student is Harder than BS college Graduate and BSG test n exam is harder than HSG school graduate.

#Quran:3:110
ÙƒÙÙ†ØªÙÙ…Ù’ Ø®ÙŽÙŠÙ’Ø±ÙŽ Ø£ÙÙ…Ù‘ÙŽØ©Ù Ø£ÙØ®Ù’Ø±ÙØ¬ÙŽØªÙ’ Ù„ÙÙ„Ù†Ù‘ÙŽØ§Ø³Ù ØªÙŽØ£Ù’Ù…ÙØ±ÙÙˆÙ†ÙŽ Ø¨ÙØ§Ù„Ù’Ù…ÙŽØ¹Ù’Ø±ÙÙˆÙÙ ÙˆÙŽØªÙŽÙ†Ù’Ù‡ÙŽÙˆÙ’Ù†ÙŽ Ø¹ÙŽÙ†Ù Ø§Ù„Ù’Ù…ÙÙ†ÙƒÙŽØ±Ù ÙˆÙŽØªÙØ¤Ù’Ù…ÙÙ†ÙÙˆÙ†ÙŽ Ø¨ÙØ§Ù„Ù„Ù‘ÙŽÙ‡Ù ÙˆÙŽÙ„ÙŽÙˆÙ’ Ø¢Ù…ÙŽÙ†ÙŽ Ø£ÙŽÙ‡Ù’Ù„Ù Ø§Ù„Ù’ÙƒÙØªÙŽØ§Ø¨Ù Ù„ÙŽÙƒÙŽØ§Ù†ÙŽ Ø®ÙŽÙŠÙ’Ø±Ù‹Ø§ Ù„Ù‘ÙŽÙ‡ÙÙ… Ù…Ù‘ÙÙ†Ù’Ù‡ÙÙ…Ù Ø§Ù„Ù’Ù…ÙØ¤Ù’Ù…ÙÙ†ÙÙˆÙ†ÙŽ ÙˆÙŽØ£ÙŽÙƒÙ’Ø«ÙŽØ±ÙÙ‡ÙÙ…Ù Ø§Ù„Ù’ÙÙŽØ§Ø³ÙÙ‚ÙÙˆÙ†ÙŽ

#Muslims You are (the) best (of) people raised for the mankind - enjoining the right and forbidding [from] the wrong and believing in Allah. And if believed (the) People (of) the Book surely would have been good for them. Among them (are) [the] believers, but most of them (are) defiantly disobedient.",CAG
Had she  not been shahid kapoor wife...she wouldnt have any identity with such mindset..,OAG
What nonsense.,OAG
Hashanah...CNBC would have helped giving him some money...They seem to be very logical with this post... :-D,CAG
Debasis pigs are haram to muslims because they are filthy animals while cow is haram for hindus because they claim it mother god.in islam all animals are animals and there is no god status is given to other than only Allah,CAG
We will continue to eat beef irrespective of caste and religion. RSS and BJP can eat cowdung and mind their business.,OAG
"Muslims are great and will remain great in this world and the other world , Terrorism does not belong to Muslims , it belongs to non Muslims or those who just use Muslim tag but don't know a little about islam.",CAG
Police is slave of government.,OAG
"Even if you want, where is the strength. Hypocrisy at its peek",CAG
sonu is right,CAG
When will take him and give similar treatment... most deserving !!,CAG
no one plays sankh on loudspeaker,CAG
"So what is Pak trying to establish? the soldiers fainted and broke their skulls and the hovering vultures and animals pecked off?It only shows the degree of hate for Indians and army, while we unabashedly admire their artists and entertain pak citizens in our soil and call ourselves broadminded, huh!",CAG
Go and protest at Delhi for ur formers..,CAG
"As charity begins from Home,  so do the white wash if black money....",CAG
Quit corruption will not stop by this way people are finding their ways,CAG
Anna is now silent on lok pal same baba ram dev is silent on black money and pm silent on giving rs 15 lakhs to all citizens.,CAG
Drama king,OAG
"""bizzare economic policy""

Shall we start talking of demonetisation?",CAG
This is how he makes money.. vmby creating controversy and doing exactly what's wrong.,OAG
A person who is not able to look after the needs of his own mother.....will look after the nation????,CAG
Sultan Ahmad you are so illiterate going by this logic usa and russia should be best friends cuz both have a majority population of catholics,CAG
"Very sad to hear these kind of words from her. You are very write to say that the time one spends with her child is most precious but you are forgetting that every working mother is trying to also spend quality time with their kids and fulfill their essential needs, which in your case is not a matter of concern.",OAG
"What are you doing Hazare ji?
Why you are keeping mum now. You were shouting your lungs out till BJP came to power. Do you think now India is completely free of corruption?",CAG
she may be suffering from dementia and forgotten the profits of export of beef ... the entire cabinate is enjoying on other side,OAG
The question that India should put to Modi is...Who is responsible for martyrdom of 60 soldiers in last 2 months and hundreds after Uri attack...5 young jawans Martyred this week again...2 in poonch Right now...He has made India an Afghanistan for forces,OAG
"Agree, she makes a ridiculous statement.  Working moms don't think their kids are puppies...",OAG
"Aqsa Kashmiri# whom are u trying to convince, they are the people who even don't know how to respect a women.... Shameless",OAG
