Sentence,Category
"It's very personal what someone is eating,but we need to respect people's feelings, she shouldn't have made it public....similarly we need to respect other people's feelings too",CAG
Shame bjp politics,OAG
modi should learn from great leader still busy saving cows and killing innocent,OAG
"We win UP we save COWS , why we worry for soldiers , sleep in Ac room , why we want think about soldiers",CAG
Thanks 4 the video Ã¢Å“Å’Ã¢Å“Å’Ã¢Å“Å’,NAG
Hobe hobe.. Ranu mondol Ã°Å¸â€˜Å½... And your video also Ã°Å¸â€˜Å½.. Get lost both...,NAG
"Do one more Notebandi  ,terrorism will be viped out of country.",CAG
"Who is responsible for corruption in this Country . It is politicians n their parties.Politicians would continue to take advantage of the loopholes obtaining in our system to promote parties n encourage their children to take to politics.Politics is a profession in this Country and not for service.The system encouraged.
While we are with PM for his bold step care should have been taken to see that minimum inconvenience is caused to Sr Citizens,Women and Rural Society. Banks should have been advised to work for 7 days in week with no holidays for 3 months from the date of announcement.One day in a week should have been reserved for Sr.Citizens and one day exclusively for women.
It is not late to introduce Pls do to get our full support for demonetisation",CAG
Binami next target !!! Best leader ever produced in chennai,CAG
"Actual review of the movie starts at
[7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s) Ã°Å¸â€˜ÂÃ°Å¸â€˜Â",NAG
huge moment in the match - umar akmal drops virat kohli http://t.co/9dmxzqxpsu #cricket #cwc15 #indvspak,NAG
Indusind bank has posted good results.. Do you think the earning season will go well?,NAG
completed the interview ....how is the candidate .....old or current news,NAG
Who care what she eat... Even she eat poo we don't care,CAG
Did BJP not release Masood Azhar? Did Dawaood's Wife & Brother not visit Mumbai and flew back under BJP Maharashtra Govt & Modi Govt's watch? Did BJP not invite ISI to scan Our Air Force Base & Investigate the Pak sponsored Pathankot Terror Attack? These are FACTS!,CAG
but you are going tom lose the series this time if you are not bringing karun Nair.,NAG
You Lallu fodder scam u r banned.shut up.,OAG
"It somehow seems strange how this quaint old man suddenly decides to speak only when there are elections around the corner, and that too only against Arvind Kejriwal. Why not the tremendous amount of good the AAP is doing among the really poor and voiceless Mr. Hazare? Or maybe you have not been told all that???",CAG
Do you like icecream?,CAG
Supab,NAG
What nonsense.,OAG
"The Citizenship Amendment Bill this NRC promise are all manifestations of RSS's evil logic of a ""Hindu motherland"". They want to reduce the idea of Indianness to descent & religion erasing all other faiths cultures & identities https://twitter.com/BJP4India",OAG
What about 28 lac cr bank loans not paid by corporate companies.,CAG
Hot,NAG
Can we focus on other vital issues? Or is cow protection going to lead to 'VIKAS',CAG
"Gazabb review .... I thought you would praise this film... Thank God you
bashed it.... Love your review",NAG
If u have someone in ur mind as bheema.. Plz mention... Let me know...,CAG
"Perfect example of ""Vridha asharam- when people can just see and repeat words which they have heard in early morning "" Indian media is using AANA JI to take only wrong or negative  comments either it's for BJP or AAP .... but would say POOR PERFORMANCE",CAG
"Wow, It is a great message by this libtard, urban naxal to ensure the
addresses of those Naxals with NPR.  
Let us have funds for making sure for the fight naxals started and killing
BJP/RSS workers. This will be a great tool to take care of these anti-
nationals - Great names ""Ranga Billa, Kung fu kutaa and Kutiya""",NAG
"These movies are influencing all of teenagers (even age<16)(they saw movie by
jugaad)  
In my hostel(in kota) kabir singh has became an ideal for all 11th and 12th
students",NAG
The launch of NAMO TV is a sad commentary on the performance of our Darbari News Channels which were tirelessly and shamelessly working to promote Modi's agenda. But it wasn't still good enough for the man that he had to bring his own. How exactly does it feel to be so worthless?,OAG
No they r wrong. She is directly educating others in addition with her add,OAG
Wtf is she even sayin?? Conning the people ??,NAG
All mullas and madrasa students started their idiocy here as well,CAG
Stupidity!!! If only you were this strict when he was alive.,OAG
"Can you tell me how is Annual Census of India under Census Act 1948 different
from NPR?",NAG
Everyday a more innovative way is developed to humiliate us. To brand someone like cattle is cruel unusual & dehumanising. We're not chattel we're HUMAN. (Let's not pretend there's any other reason why Nabbir was branded with this specific symbol),OAG
The harvest period of Rabi crop is April to May 1st week. Can be more damage from pre - monsoon showers rather than dry season.,NAG
Indian express did it again ...have some moral please,CAG
"He is real culprit ..why he didn't disclosed all this before his dismissal from AAP, so long as he was continued he will be silent...???",CAG
"Actually this movie is different because..in other Bollywood romantic movies
hero fights with 100 villains for heroine..or heroine's father is the villain
who hires a gang who will beat hero and then hero will fight and prove his
love...kabir singh is at least different in this case...and Kabir singh is
rude and short tempered..that's his fault and director portrayed the impact in
movie..and the suffering is also portrayed..this movie does not influence boys
to do whatever Kabir singh does...if anybody gets inspired..then he will be
also inspired to kill people by only playing PUBG
And one more thing it is at least better than those shitty Bollywood movies in
which hero fights villains without any weapons(like he is superman).at least
something is different from the previous Bollywood romantic movie trend..
please support that.and you are talking about the behaviour of a real human
being is not portrayed? Who stays confused in his life? I think you have not
seen the movie till the last minute..Kabir Singh who was rude from the first
he also cries at a time when everything was going out of his hand..so it shows
hero gained some lesson from his past and audience should take this as lesson
from the movie.
Humble request to you leave the review kind of things to film
reviewers...movie analysis is their speciality",NAG
We had to do a firesale on March 31 at heavy discounts: Pawan Goenka,NAG
Nice vidoe,NAG
"Don't look behind go ahead with ur plan we all with you
Blody opposition are dog let them brak",OAG
"Nothing new on it. Indians only gossip, take action instead of spreading failures",CAG
That means he is not the right leader and he fails to control his subordinates,CAG
@anwaribrahim: We must be thankful for the Indian sages historians and scholars whose work reclaims the open tolerant mosaic of the subcontinent's past. Hindu and Muslim need to recognise the mutual influences of their shared history. #Raisina2019,NAG
Don't argument with stupid person .they will drag u with their level .aftt all u are pride of India.,CAG
"He is past his prime in Bollywood. He hardly gets to sing for a movie. The new singers have made their way and occupied Central place in playback singing which he enjoyed sometime back. So, now he is frustrated and desperate coz no one is talking about him and his vocals. Hence, the best way possible for him like all losers is talk against Islam and Muslims to get noticed. My request to Muslims wud be to ignore this defeated soul and leave him with his madness and frustration.",OAG
good news agiajuo,NAG
Anil rhomas fuker y dont u go with thm u loud mouth,OAG
Should say I never attended the ISO Socialism conference never wrote for @haymarketbooks never wrote for @socialistworker disagreed with their shallow views on foreign policy but yet find the end of any socialist party a melancholy thing,NAG
Judge slams Govt for withholding evidence against Samjhauta Express blast case. Govt deliberating shielding bomb blast accused to promote #RSS vision based on hatred & Terror,OAG
Late Night Party! Enjoying Life And Now Once He Woke Up He Start Complaining!,OAG
"Actually right  communist is not Indian , our few  , this party is chinis sarvent",CAG
Also using the same while free schedule found phone calling very poor performance and little bit disappounted. Its not understood living in Ahmedabad gets such annoying experience then wt abt small places or towns ?,OAG
"#indvspak - well... misbah, afridi &amp; paki gang.. --- dho daala -- photo sent by whatsapp http://t.co/sdvmeatirl",NAG
we (mango aadmi) already have less-cash Sir ...no need to become :D,CAG
'AAP' should be too alert of such people as many more such people may come to harm AAP.,OAG
Not agree with you,NAG
Most Hindus are good people despite Modi trying to turn them in to bigots what is wrong with this has been washed up guy ???,OAG
Hmm okay,NAG
No one in india hates Muslim. Please correct your thoughts. You're wrong.,OAG
"Waw...  
Acting amazing.. Ã°Å¸â€˜Å’",NAG
Need to build a more empathetic caring and harmonious society. Practice India's philosophy of Care and Share: Vice President @MVenkaiahNaidu,NAG
"You cannot survive in politics even for a day. Politics is no child's play, especially in India. One has to play a bit dirty.",CAG
"to avoid all these problems in india, send all indian muslims back to pakistan
or afghanistan.",NAG
"In other words, Indian Army is saying Pakistani soldiers went across the LoC into Indian side, Mutilated the bodies of two Indian soldiers and came back while no one on the Indian side dared them engage. 
#surgicalstrike Ã°Å¸ËœÂ",CAG
You can not justify the hike to meet the fiscal deficit,CAG
Happy Diwali & look fwd for good year ahead :),NAG
Muslims are doing the job of murga daily.,OAG
Brain Washed Hindu. BJP vote bank,CAG
Though I have my differences with Savarkar I consider it a great honour to be in his company. May India bear the fruits of his sacrifices. I admire his patriotism and sacrifices. - Gandhi. Remembering exceptional contribution of Veer Savarkar to Indian society,NAG
"Muslim in India deserves reservation.
It is their right.
They are attacked all over India because they arent in mainstream.",CAG
"secularism- is not an easy thing. I can say no political party is true secular in its behaviour. some appease muslims , in the name of minority and some appease majority. secularism is used  like  commercial advertisement. No  party is secular.......",CAG
Fake,OAG
"Mr.Annaji you dont command any respect now,your hopes of Bharat Ratna is dashed by Arvind Kejriwal and you have been branded as Agent of RSS hence you sleep like Kumbhkarn for 5 year when NDA govt working",CAG
this is callled the real surgical strike .   lessson for indians as they fool own people even they not know wat is surgical strike,OAG
To achieve that I will fight against the most powerful richest and most corrupt people. But i can't fight alone. We will fight together,NAG
Times Now asking resignation of Shazia. Does Arnab has guts to ask resignation of Modi on Snoop Gate?,CAG
"Leave him alone. He wants to get back to academics. Tomato dal beans and other veggie is bringing tears in our eyes and u want to extemd his term to II, what good has he done",CAG
Whatever you say is correct from point of humanity but not support reality. If we give away Kashmir to Pakistan problem will not be solved. There are Hindus Sikh Shia also as well some Kashmiri Muslim who don't want to go with Pakistan . Will Pakistan allow free country never we already allowed them 1947. But 75 year we r protecting them under UN resolution from Pakistan n supported if it will merge with india after referendum but in that case also many Pandit n non Muslim hav forceful expelled n genocides to make them majority. Only solution if pak will free Kashmir.,CAG
Nick,NAG
So first mother tires out then son huffs and puffs handing over the baton to sister. A relay race competing against one working tirelessly,CAG
Yess...we hindus considered cow as a god. But where were your people?. Why didnt your people tried to save him or offer ambulance. Ohhhhhh i forgt they were bzy in playing triple talaq or planning to find next bombing place right?,OAG
The way Rahul Baba is making statements with a dash of comedy in them I think the TV show of Kapil Sharma may soon have to shut shop,CAG
Madhya Pradesh's Public Service Commission gears up for complete automation. Efficiency and transparency will be the hallmark,NAG
He's a one man demolition squad out to wreck the @INCIndia in the #NorthEast Catch the fervour of the campaign of @himantabiswa this week on @indiatoday #JabWeMet Tonight 10 PM on @IndiaToday,NAG
No wonder you support mass murderer PM famous for fake encounters as well,OAG
#indvspak kya review lia pak ne Ã°Å¸ËœÂÃ°Å¸â„¢Å’,NAG
Please comment on whether IT stocks are a good buy at this stage,NAG
What crime or corruption she has committed. Were Amit Shah and Namo not accused of crimes. You tweet like you are working for Digvijay. If so first answer why Bailgaadi walas and walis are contesting elections,CAG
"Crap programme. Why not Arnab control the speakers? Give each one few minutes
and mute others? All speaking at the same time and which no one understands in
a so called debate(Ã°Å¸ËœÂ³) is his and many other tv anchors speciality . Plus the
annoying flashing lights and banners running across the screen. Unprofessional
to the core. I stopped watching after 10 minutes.",NAG
"@Anchal Kumar And Preeti had none of that , she just had some Stockholm
syndrome",NAG
It is always a delight to be in Surendranagar. This is a land of bravery and is home to exceptionally talented citizens. During the public meeting spoke about our efforts to enhance connectivity and infrastructure. Also spoke about steps for welfare of the middle class,NAG
The Indian state is deluding itself if it thinks of the sham polls as a substitute to a plebiscite. Since it does hence poll boycott,OAG
Why am I not surprised. Another dictatorship begins to form,CAG
#BJP #Congress are several decades old parties and naturally had a huge fund and resources accumulated... unlike #AAP which is kid party and starting jumping by any way illegal or immoral... but forget that they forgot their basic principal of their existence and stood so low that their god father #Anna started criticising...,CAG
"@irfhabib How can it happen in a party where everything is for ""Bhog"" of one family. Insulting anyone arrogance and exploitation of women is in their blood since time of Nehru? You too would be treated like dog if you do not sing song for ""Namdaar"". First",OAG
"I think it was an alien,  who,  acted well In. Pink.  
You butthurt.  Ã°Å¸Ëœâ€š",CAG
Mr saini why r u creating trouble for BJP govt. If this remarks r true,NAG
Not so appreciable,CAG
TATA wants to get all benefits from Modi government like Ambanis and Adani,NAG
Vai please please Ã°Å¸â„¢Â next part,NAG
"Wrong 1 - Bengal riots. Wrong 2 - Gujarat riots. Both are wrong, two wrongs won't make it right. Idiots must stop judging one with another.",CAG
"I feel inconvenience and suffered headache by your songs when it play loudly  in public area,",OAG
Enough is enough. This is time to retaliate and wage a crucial war to exterminate this rogue state Pakistan from world map.,OAG
"Sir i would say you should make some movies on this topics it will help many
of the people who are suffering from this stuffs. You can educate the youth
from that and Bollywood also as well!!",NAG
"Good Job, these morons need to be taught a lesson.",OAG
Its a worthy initiative by @PMOIndia to let the elected reps know of his and people's expectations which must not b breached! Good step. Txs,NAG
"Kabir Singh is a shit in the name of a movie.... There is nothing in the movie
expect shity Bollywood spice.... Thinkers can't even tolerate to watch it....
That's it.... Khatam bat....",NAG
Don't politicize the issue.  Have some decency and dignity over the death of human.  Be human.  If you want to eat cow and if not available eat PIG you are a piggyboy.,OAG
Only political person and government officer have big black money by way of cash gold property,CAG
Chandan Roy sarfanguri is a great vedo kokorajhar b 6003857076,NAG
#cwc15 waiting badly for @starsportsindia next mauka mauka advertisement.. #indvsuae :),NAG
BJP's high-pitch negative propaganda (like the Tea Party in US) draws attention media controversy chatter. But people don't buy it,CAG
With pomp and ceremony the people of the world's largest democracy give themselves a new govt! Tune in to CNNIBN for spl coverage all day,NAG
"I think this guy is having a bad memory,he doesn't know demonatisatiion took place in 1978 n Cong black money was wiped out",CAG
Be a human first..stop blaming  others on religion grounds stay in sound proof house,OAG
Any woman who covers her head can testify that this happens quite routinely at airports and other facilities that require frisking. Instead of using non-intrusive methods like metal detection authorities tend to use humiliating intrusive frisking of religious headgear,OAG
"Bahi I respect you but the writer of the movie is not a bewakoof or chutiya,
the story is real about Sandeep waga reeady sir and he is doctor to show his
story in Bollywood he need to show that type of thing because in Bollywood",NAG
Its gud to applaud .. just think once  u can spent this much on only 1or 2 medalist after winning ... but if u will spent this much aggregate amount the welfare of sports ... u can b able to produce atleast 50 more medalist .... change ur view ... things will change automatically ...,NAG
Please guys... stay patience.... we will see... we waited these many years... why can't we wait for few more months,CAG
I m gay,NAG
Consanguineous marriages increase the chances of genetic abnormalities and you people are ample proof. ..Lol  !!,CAG
At many places in Maharashtra complaints are arising in related to the EVM machines are not functioning at all. Election Commission should take congnizance and should increase the time for voting where machines are malfunctioned. @SpokespersonECI @ECISVEEP @CEO_Maharashtra,NAG
"No hope for the cigarette smoking whore. Might as well just get mashed under a
truck. And that other guy should be burnt alive along with the whore that
caused his life!",NAG
This guy is out of work.  His wife is a khan.  Biwi ki dukaan bhi bnd karaye ga,CAG
"best movie review of my life...  
pratik bhai...",NAG
"Indian Express is a cry baby...They can any extent to oppose BJP....According to them BJP and Hindutvya has every problems...But propaganda media like it, more people are moving towards bjp",CAG
"This is what politics is... Whn more thn 22 soldiers killed my naxal..no media was interested .. N c..jaha Pakistan nai kuch keya..woh bhi we r getting what r great govt. N paid media is showing.. Tu foran SB active hugay..as news with Pakistan will help trp..will help in all the elections crab... 
BJP..central govt. Har foji zarori huta hai... Yah ni ki ju east mai shahid huwa uspai metie dalo ..or ju Pakistan side pai huwa uspai hngama karo... Act n get excited the same.way .... Every where... 
N media hope u become corrupt free one day... Stop working. For bjp..work.for.our country... Support for free media..rather Thn paid media",OAG
"I THINK ONLY GAYS AND LESBIANS ARE LEGAL. NOW RULE OF U N I V E R S E HAS BEEN
CHANGED. NOW MALE AND FEMALE RELATIONSHIP IS ILLEGAL. NOW U N I V E R S E
SAYS."" ON THIS PLANET THIS NEW SYSTEM HAS BEEN LAUNCHED""...NO SEXUAL CRIME
LIKE RAPE WILL OCCUR IN THIS NEW SYSTEM...EVERY GAY AND EVERY LESBIAN WILL
ENJOY THEIR SEX LIFE...LIKE KISSING.",NAG
The high handedness of such politicians speaks of their character . The person who can create a scene for not getting Executive class seat can commit any crime if allowed to travel in general class in train .They are not fit for representing Indian people who are poor in general .,CAG
Btw i m very much in india. I faced so many questions to deposit my own money in the bank. Atms r all cashless n dry. Banks r giving only 2000 notes. How do v manage to buy vegetables n bread. U go to a dr n see if u need hospitalisation how much money u need. I m aware of everything tho not living in india permanently,CAG
"Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake. http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/",OAG
(India's destiny being rewritten)! Modi promises a second revolution,NAG
Government will go ahead with its mantra -- pro-people decision that will be taken in the national interest,NAG
I m sending my dick for yor daughter. .. she's gonna love it...,OAG
"Hahaha,presstitute",OAG
Or Raj Thackeray the PM,CAG
#indvspak #cwc15 cuts short's adadam lo #raina ki #raina ay poti Ã°Å¸â€˜Å’,NAG
True bhaya true .... Just subscribed..... Baah i loved this video,NAG
@Kalaskarvenkat5 Is the BJP finding it difficult to round up support for the appalling Sadhvi Pragya on social media? Most pro Pragya tweets are from 5 follower anonymous bots controlled by a call centre. Come on guys. At least use your five rupee tweeter,CAG
Not every film is suppose to be about patriotism and social message,NAG
He done work as business man not as industrialist  so lot of negative feeling came on him,NAG
Common first think congress has given rights to make black money since 60 years.. Modi is trying to get it back.. don't be foolish to support congress,OAG
Perfectly said...,NAG
Bhajan 's and ghante ki awaaz not destruction in temples....,OAG
Swami Vivekananda did a Bharat Parikrama and this gave him lot of strength. Mahatma Gandhi travelled across India to understand India: Modiji,NAG
Who care. Unethical business of alcohal.,OAG
You ppl still seem confused about what removed you from government... Was it Anna Hazare / was it Modi wave / was it your own bad behaviour / your curruption / your inability / your daily news of arrogance and curruption OR all above together ????,CAG
everybody who's against modi ... deserve  to sit at home N  read abt all the scams and then crib country  ... here's one man whos trying to change future of India but won't support him ... plz think and support ...,CAG
It will be very good if they get all these in time... Usually in our system it does not... They really deserve these...,NAG
check the fight scene of 56year old... which u cant do in ur young age... he has done this action scenes without any dupe,OAG
@azmatrkhan : Divisive? I am trying to unite the Hindus. It is fundamentalist Muslims who are dividing the Muslims into Shias Sufis Ahmadis,OAG
India's civil society and political parties must insist that there should be a 100 percent disclosure of the source of electoral bonds funding to the #BJP and others. Enough of lip service; to eradicate corruption start at the source where quid pro quo deals are sealed,NAG
"Ã°Å¸â€˜â€ž BotÃ°Å¸Å½Å½ PoweredÃ°Å¸Å½â€¦ ByÃ°Å¸ÂÂ© PrinceÃ°Å¸â€˜Â· Fadii

Ã°Å¸ÂÂ¨ See My Bot Speed  Ã°Å¸ËœÂ½ India TV
Ã¢â„¢Â¥ c h ÃŽÂ± Ãâ€¦ ÃŽÂ´ h r ÃË† s Ã°Å¸Å’Â¹ ÃŽÂ² ÃŽÂ¿ Ãâ€ž Ãâ€ž ÃŽÂµ r Ã¢â„¢Â¥
Ã°Å¸ÂÂ¢ Saturday : 29 - April - 2017
Ã°Å¸ÂÂ¨  Like BackÃ¢â„¢Â¥ India TV
Ã°Å¸ÂÂ¥ comment Late  58 detik :)
 Ã°Å¸ÂÂª  Auto Comment By    Prince Fadii
 Ã°Å¸ÂÂ¯ Ã°Å¸â€Å½ Baby-Bot.tk Ã°Å¸â€™Â¡",NAG
Modi ji you ask to RBI how much currency distributed in all states.in which which banks and you ask to bank managers where the fraud is happening,CAG
@bahl_kanika #iForInnovate the whole point of politics is to take basic issues to a bigger platform. that's what he's doing,NAG
@thisisprashanth : Congresspersons should target the others. Are you a genetic clone of Mani Shankar Aiyar?,CAG
Still better than paki national anthem,OAG
Interstellar great movie,NAG
What nonsense this..?,NAG
"Very Efficient concept....Efficient direction...best of luck to all team
Rajesh jha production....Ã°Å¸â€˜Â",NAG
Love you pratik sir.. great regards congratulations to you and your opinion.,NAG
"Wah, Pratik bhai very nice explaination. Maza aa gaya.",NAG
M HAPPY,NAG
U could hv give slap that MLA.,CAG
Tnxx brother,NAG
@film mart xpress z,NAG
Loveeee uuu sir....mucchhh respectÃ°Å¸Â¥Â°Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°Ã°Å¸Â¥Â°,NAG
D Raja has written it. We can ignore the article,CAG
"Courts ban jallikattu a sport by saying that it hurts animals but  says killing, eating those same animals as fundamental right.

These courts are full of duplicity and a part od Congress ecosystem. Courts interfere in Hindu matters directly but act cowardly when ut comes to Muslim matters.",OAG
Nice tips,NAG
I totally agree with you sir Ã°Å¸â€™Â¯,NAG
kudos to @starsports for this humiliation continues http://t.co/guyz8rhmfq watch?v=ob1cuxÃ¢â‚¬Â¦ #maukamauka now #indvssa next #indvsuae,NAG
"Well when junior men officer harassed by senior women officer. Then, media don't share this news.",CAG
Good job done by Jehangir....,NAG
Thankful to the people of Ahmedabad for coming to bless us this evening,NAG
In a democracy people must set the agenda and have a say. People must become active participants not passive recepients of policy making,NAG
"Stupid....look your party.!late;indira gandhi,sanjay gandhi...presents..Rahul and madam sonia,they all are one man show rulars and also become a particular families. so tharur you have no right to blamed...???",OAG
No claps. She should be given slaps.,NAG
It went against my will. Nathan coulter Nile. I will smash your head.,OAG
Really shameful remarks......condemnable,OAG
"See if you people need publicity come up in different ways... If you don't get chance in Bollywood films to sing do some extraordinary work and do publicity... Don't touch religious matter... We Hindu and Muslim, Sikkh , Christian have unity in India... We respect each other... Then why you pork in your nose in nonsense talks... If you still feel intolerance please leave my India asap.",OAG
rt @drupad_t: #cwc15 #bleedblue #wontgiveitback #teamindia #indvsuae #ipl surely has elevated odi excitements.,NAG
Sabhi ko meri taraf se Ramzan ka chand mubarak ho!,NAG
iam still not watching this movieÃ°Å¸Ëœâ€š,NAG
It is very bad,NAG
Pls say something abt the 80c rebate for 3 to 5lac slab,NAG
Love you vaiya nice video.i love you,NAG
This is just politics as it's been happening since long time. Someone should stop this .,CAG
REPlaCE kapil with Arvind and the whole scenario changes abuse to praise,CAG
trending india:12:10 pm ist 1. #ausvnz 2. #superbudget 3. #unionbudget2015 4. #indvsuae 5. #thedress 6. mudra bank 7. nirbhaya fund,NAG
The only solution. Since govt. is doing nothing.,NAG
#indvsuae big win by india. authority stamped. come wi come. we are champions,NAG
Modi ke sarkar me kitne jwan shadat dege saram kroo yek chota sa Pakistan tumare bas ki bat nhi hi maro ya Mar jao,OAG
Three people are speaking same time !!!,NAG
"Sir you should make this video before some days it would save some
guys...people around me had started smoking and drinking by getting an
inspiration from this flim.. even in between i was thinking like",NAG
Almost all @BJP4India MPs who face voters tomorrow are seeking vote on two things here on Twitter: 'decisive govt vs coalition' and 'national security'. What about your own individual performances? Does that not count or matter at all? Desperate bunch. #Elections2019,CAG
Wow superb Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’,NAG
"there should me a law to punish the people who keep false cases....so that
this type of incidents couldn't happen",NAG
webcasting only technical issue imagine how the bikes technical issue would be god save bajaj :),CAG
Its an introductory price. 1.36 L means on road its almost 1.5L,NAG
Both r ugly,OAG
Surf Excel advertisement is what real India is about. This is how we have always been. This is how we will always be. Bhakts merely boycotting Surf Excel won't be enough. You should boycott us. We are India. Just go away. We are better off without you,OAG
"It wil be fun to watch , how both these parties will take support , If they would have contested together , Congrss and Ncp would have wiped out",CAG
Sook,CAG
Big slap on V. Prasad's face. Rightfully. CongratulationS #AICC,OAG
"meanwhile, alia bhatt called salman khan nd said, ""yeh sohail khan pakistan se kyu khela ?.."" Ã°Å¸ËœÅ“Ã°Å¸Ëœâ€š #indvspak",NAG
latha venkatesh....please dont show your teeth for valentine...dont be a senseless person......though you r little bit underdeveloped mentally.....,OAG
"It's been 9 years that i went to cinema hall... Because all the nonsense
garbage is in film industry",NAG
Politics politics politics,NAG
"over draft facility is available in mobile banking, specially for subsidy demand.",NAG
"Opposing Lokpal Bill. 
Allowing Anonymous funding by Companies without any limit. 
BJP reverses stand on bringing parties under RTI
Removing Information Commissioner M S Acharyulu from HRD after allowing the inspection for Modi's Degree. 

Still think BJP is pure?",OAG
I credit this victory to people of country BJP will fulfill your aspirations,NAG
"Bhuvanesh Trivedi
Utkarsh Mishra
wtf is this?  band?",OAG
rt @rajat_skfan: hahaha new add by @starsportsindia for #indvsuae !! https://t.co/iqhs34ggox mindblowingggg,NAG
"sir they are professional in dividing people
they paid for it
they all are pakistani isi agent",CAG
"Which one u want 
Y category 
Ya Z category ohZ+ no worries u get it
No need dramas",CAG
Shocking letter by Colonel Purohit to Human Rights Commission exposes how he was tortured https://pgurus.com/shocking-letter-by-colonel-purohit-to-human-rights-commission-exposes-how-he-was-tortured-for-admitting-crimes/ via @PGurus1,NAG
Yes still coma or in dream,CAG
"If we are able to stand away from political parties and view him as a parliamentarian , other MPs must emulate him in various aspects. We need not be a communist to appreciate him as a parliamentarian. Problem now is we just jump in with saber in hand to finish one personality just cos he belongs to a party. Many parties have good MPs like him , but out of party affiliation to one party or other we just spew venom on others. Better debates by MPs decide  the future of good democracy.",CAG
"I was so much expecting this video and was waiting gor this from a really long
time.",NAG
Watch Gully Boy Shwetab Bhai ..... I bet you won't be disappointed,NAG
People voted only for Modi not for bjp or any other leader...,CAG
Two times Oscar Tom Hanks can't play Jesus,CAG
"That's called Modi magic. ""Results of his hard work""  Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â",CAG
"I support his speech, RSS is divider of country, they do not want to stay peace in India. communal",OAG
"Yes finally found a very good review for Kabir Singh I want this video to get
million views",NAG
"Disturbing to see this lady (Arundati Roy) instigating people to lie and
provide fake details.  
She is a disgrace to the nation.  
She should be given exemplary punishment so as to deter others from misleading
people.",OAG
"Kasturi is making a fool of herself....Roy not exhibiting freedom of speech ,
but asking people to lie .. like that ...duty free accent",NAG
"Earlier a british minister, now us congressman. All of them are saying Pakistan is a terrorist sponsored country. But we already know that. So, no more discussions. Now is the time to show our military power to those porkistani butchers. Last night only three watchtowers leveled. I wish there would be more..",OAG
Like modiji responded to others ? By surgical strikes which is a routine practice and by fooling the public that u did something ?,CAG
Shri Vaishak S  are we living for tit for tat? its same everywhere in the country as well around the Glob. NE just an example of our own.,OAG
Army is not raping u fool.u r brain washed..army is there to maintain peace..i have realised thay kashmiris are the most duffer people on earth..shame on u..,OAG
Hard work Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬means converting pineapple water in to coconut juiceÃ°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬,CAG
Bt he only gave speech again...no proper answer!,CAG
"Ã°Å¸ÂÂ¡ ÃÂ²oÃ‘â€š powered ÃÂ²y Ã¢â‚¬Â¢Ã‚Â» Adarsh Sharma

Ã°Å¸ÂÂ¨ Just Now  Aaj Tak
Ã°Å¸Å¡Â¥ Bot On Fire 
Ã°Å¸ÂÂ¢ Tue : 2 - May - 2017
Ã°Å¸ÂÂ¨  Like Back Aaj Tak
Ã°Å¸ÂÂ¥ Like & Comment Late 2 minute 0 Sec 
Ã°Å¸ÂÂª  BOt By   Adarsh Sharma
Ã°Å¸â€Â° Webotter.ga server-3 Ã°Å¸â€Â°",OAG
His speeches show the situation is out of his control!! & he has no clue what move to make next!,CAG
Why they are wasting the milk respect is given by the heart not showing all this nonesenseÃ°Å¸ËœÂ«,OAG
Am feeling bad for this boy !!,NAG
"Bro can u please review gta v because it's characters are great and story is
also great especially Trevor Phillips a character like kabir singh",NAG
There are only 2 genders,NAG
Indian Express found Shirish Kunder more acknowledgeable personality    for front page news --- This is where standard of Indian express gone down -- Oh I forgot Wife of Sitaram Yachur is resident editor of Indian Express --- Then it is ok,CAG
"Killing Kurds , yazidis , collaborating with ISIS and you r terming them ummahs best leader in the world.
Nonsense.
Pakistan is also ur ummah then",CAG
I love momota didi,NAG
Even you should be ashamed of ur mentality for blaming a any person by seeing his ancestors...,CAG
