Tweet,Category
It shudnt..after all jingoism is worshiped here n u guys promote it.,2
"Indian Express :""And they didn't let Pakistan hang Kulbhushan""...:p",2
Democracy died,2
I have a pulling cart(thella gari)express for this Idiot to throw him in a dumping zone....,2
Ban Life time,2
One bogus is complaining against the other because of jealousy...,2
"Just unlike the page then....
Bloody Ni***r",2
Trump is a crass politician. He is nothing like modi.,2
Such type of idiots have no any qualifications. These type of leaders are shame on indian political system.Ours is a biggest democracy but its a fractured and faulty constitution in todays time.It need Lots of changes.The foul mouth leaders should be punished by voters but our voter think they are very big .its their mistake...just think these dirty pigs are enemies of society and should be thrown out in to gutter which the right place for such stupid leader.,2
A grass root visionary. Tight slap to all the intellectual illiterates from ivy league univs.,2
Nonsense it will better check on Google rather wasting time and kb.,2
"Mental status of equating some sings played in navarathri once in a year to everyday loud speaker calling for Azan five times a day is simple a mental bancrupcy of so called liberals they would anything and everything to defend illogical practices but will question every practice about Hinduism , that is why I call them so called liberals they are only liberals for some section not for majority",2
Well again politics wins in india ...such a shame...bad days begins....begning of the end....not sure..,2
"Earlier also he threatened in the same manner,put this chap behind the bars.",2
"In India, one can utter anything against Islam and Muslims or criticise them for his/her revival....... Cuz he/she knows that modi-fied political stunt separating hindu Muslims. And this will proved to be helpful for re-gain.",2
U r obsessed with bjp !,2
TRUE,2
BJP n RSS r trying to invade privacy of Indian's not NDTV get ur data right,2
Where are our surface Missiles...? Test one of those now,2
Disappointing that many countries not abiding by FDA commitments: Commerce Minister,2
Send him to mental hospital  he is MAD,2
follow the religion inside your home not in the public place.,2
you terrosit coem from Arab do not have rightt os peka on India ok.,2
After every incident such type of debate we watch on our TV screens and people in panel Labi Labi phakte he and then after few days they again start praising for their revenue,2
When tht bloody di****s nation would release him. I il pray fr u. Come back soon bro.....,2
"Latha Venkateshan was in some cases of lobbying and passing on insider information, right?",2
"FOOL,lady killer how dare you talk about the Congress Party like this you fool",2
Like Modi dumped his wife in 21st century.,2
His carrier is almost over just need cheap publicity how better than using religion  right now the way things are going,2
I just hate her. 😑,2
"Mr Hazare, you are a disgrace and a turncoat!",2
"Stupid move. What's wrong with BJP. Hits the axe in its own feet? 

Or is the news paper deliberately misreporting?",2
RSS is expert in spreading hateful rumors. Beware of it. NDTV is only trustworthy channel. Its reporting is unbiased and impartial. Subhash Chandra is BJP leader.,2
In budjet why not mentioned of mp minister VIPs rxpan,2
Its an alarm to crores of people. And it will last only 2 minutes and no harm. Its not hurt like Sonu Nigam's and many new generation singers songs with horrible and terrible music in public places.,2
"Gundaraj of Owaisi in Hyderabad. 
Gau rakshaks are kid in front of your islamic organizations like Isis, al Qaeda, lashkare",2
Vaah bc What a logic! 😑,2
The ban has been there since 2011. #paidmedia like IE are looking in tat direction only after Trump. Kuwait merely extended the bAn. Now the 'liberals' are in a bind. They are silent like the dog in the Sherlock Holmes story 😉😂,2
Ather Rasheed Khan who you joker?,2
"1.Apurv Anand and there will be guys like you sitting on the fence , sermonising people on both side of the fence? ha ha ha
2.on his show, he gives choices which are intended to insult  anyone chosen or left out. kangana was different. she told the truth right on his gay face.",2
"What's so controversial about his statement ?? It's just a simple statement on the high disturbance that loudspeakers cause !  
Loudspeakers should b banned for ALL communities !!!  Pseudos r creating a din without substance !",2
Anti national indian express..........Stop this crap,2
Yes right. Someone with mosques too close in proximity might face problems. Loudspeakers are definitely a nuisance.,2
"Dear Idiot Express, instead of only quoting some news agency, do ur own research if u care abt the facts or real journalism.
All these countries been banned since a very long time. It dint happen just this week. You ppl hv started posting this bcz of Trump taken certain decisions.",2
Parth jindal looks like chip of an old block. Watching him reminded me of young sajjanji way back in 80 s,2
"Anna hazare is a third grade Sanghi ...the anti corruption..
Lokpal ..was mare a drama.
He is RSS man...and like other RSS MAN..he does nautanki..",2
"All intellectuals are gone iN pot holes after MCD elections IN DELHI...

IF if If BJP LOSESS then EVERYONE MORE happy to do POSTMORTEM .
Now SILENTTTTTTTTT.,,🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣🐣",2
"Gud luck sir...the so called 'Elite' who reaped the benefits of the corrupt establishment will try everything to make it worse n present it in negative light...bravo sir...its was only possible by a strong leader lik to take this drastic step..... from being sceptic, I hav over a period of time become a proud 'Bhakt'...yes u read it rt u hypocrites...I m a 'Bhakt'...",2
"Dude before copy pasting shit about IITs go read some of the articles written by actual iitians to know about the things going on in here. Major share of this 'tax payers' money is used for research purposes, not for feeding BTech students. Try getting at least an internship in any IIT to know about IITs, then maybe you'll understand better about these. These are just assumptions of someone which you assumed to be true and decided to post coz you know many have the same assumption. So drag your sorry ass out of FB and do some​ research before bitching about something. Peace out ✌",2
Anna Hazare had taken right decision not to join AAP under the leadership of Kejriwal who is a liar and joker in indian politics.,2
"Bengal - population of Muslims is 27%

Population of muslim criminals is 47%

Hindu women are raped intentionally...
musalman gene is demonic and they believe in humiliating Hindus with such crimes...

Musalmans should be separated from Hindus!

http://www.thehindu.com/news/cities/kolkata/bengal-ranks-third-in-crimes-against-women/article6173154.ece",2
How general public come to know that which brand is good n which  1 is not.  Dose modi ji us going to give any kind of special class to common people.,2
"Earlier a british minister, now us congressman. All of them are saying Pakistan is a terrorist sponsored country. But we already know that. So, no more discussions. Now is the time to show our military power to those porkistani butchers. Last night only three watchtowers leveled. I wish there would be more..",2
TRUE,2
"Naveed shahid, such victories are to be seen as a lesson for Pakistan to stop roguery and twisting the truth... we are not gleeful, we are sombre in our victory and just wish to bring our innocent countryman back unharmed..",2
Pakistan's mathematics is very poor because of countless militants and terrorists it is comprising. So many times they don't know exact numbers of soldiers killed by Indian army. Nonetheless one should not forget Pakistan is a terrorist country where the death day is more memorable than birth day. Hell on the earth with no life meaning,2
"No, you should go to HELL",2
As to sing vande Matram hurts your people.  Your actions can also hurt others,2
This policy of Congress is responsible for present situation in Kashmir.,2
"Shivam , learn some english before u comment on social media.",2
"Azam Khan shud refer to the Congress to which dogs were they referring to!
Modiji just passed a repartee to khadge's comments !
Azam Khan, as usual, adding fuel to the fire! He & his breed will not let peace prevail between the two communities!",2
2 time national best actor and three time special jury award. You know what is the prob:these Bollywood fans are jealous of malayali perfection which they won't achieve in the near future,2
Dhongi no-1,2
By watching the video from marine drive yesterday I feel really shame on our police,2
Bjp is gunda party,2
I condemned such acts..by Pakistanis..shame on u..beheading..martyrs..it is inhuman act..govt should take severe steps...against this..enough is enough...!!!,2
You are yourself terrorist number one...you killed many in Gujarat... Lol,2
Truly an uncivilized person in the eye of society.It is a punishable offence. Nobody should stand by his side.,2
Mental illness  D.T,2
free kashmir otherwise big surgical strike will b done by pak,2
Who is this Soni Chamcha of Sonia shut up your dirty mouth,2
Muslim - a single word that can shock and terrorise whole the world,2
"""The police, however, said they would act if they received a complaint. ""The matter is not in our knowledge yet. If we receive a complaint, we will investigate the matter and act swiftly,"" said Meerut's SP (city) Om Prakash."" - Someone needs to get a FIR filed!",2
"Blatant lies told to the nation for last 65 years. No more.  Today black & corrupted money is coming to the mkt & sensex & nifty rise reflects growth of the nation. Pls note that the intellectuals with suit,tie & boot  discussing problems of poor & middle class cannot give solutions to the govt bcoz they won't understand them",2
does this man eats and shits widout politics??I doubt :p,2
R##* spotted,2
"Everthing happens for gud , swami is true in all sense ,and wht ever congress had done in last 10 yrs has adversly effected india ,as its clear congress was selling india, luking to other procpective rajan is nt lucky for india might new governor brings gud luck and gud fortune for india , god bless india",2
Cows getting ambulances. What's wrong with UP. Well that's what these illiterates voted for...,2
"Our country depends on three types of people namely corrupt politicians, film actor & crimnals. Then who can care about it",2
"Sir, some terrorist mulla's r nt feeling good bcoz thr funding hv stopped.",2
Who cares this sthupid.,2
"Who cares, media like Indian Express cares  bloody guy statement ...",2
Defame of National Flower by this loser,2
"Burkahman,,,,,Shame,,,Proud of AAP with Original Degree,,,,,Shame on 56cm Fake Degree.",2
Well.. The CM can be goon... But this joker is really a tampon...,2
Neither khujliwal nor this Anna is worth of anything..both are hypocrites,2
I hate you Sonu Nigam. You have showed your true colours to people.,2
"See if you people need publicity come up in different ways... If you don't get chance in Bollywood films to sing do some extraordinary work and do publicity... Don't touch religious matter... We Hindu and Muslim, Sikkh , Christian have unity in India... We respect each other... Then why you pork in your nose in nonsense talks... If you still feel intolerance please leave my India asap.",2
This basted whenever open his mouth....It's seems a mad dog is barking ...Kaise kaise log politician ban jate h.....Bhaag saala,2
Far too many innocent lives have been lost in a system that is mired in corruption. Are we so arrogant now as to trivialise a child's life ? How come there has been no investigation into where the system has broken down ??,2
"Worst thing ...u are totally out of mind,if we Muslims ever told u to turn off loudspeaker ...u don't deserve to b a part of society,u have no right to talk about any religion as u urself doesn't know what its reaction is,itz like divide and rule..",2
Inside job of indian Army... Pak Armed Forces didn't cross the border ... Shame full act by indian army ....,2
He should be behind the bars . Lock him up and hit 50 times with same chappal .,2
Lunatic,2
"Cow is more valuabe in india,women are more take care of herself,govt says who killed cow will hanged but for rape,murder and other crimes are going to face trial and you can get your normal liife in two days..... what kind of people are you making cow more valuable than man life...",2
This is true colors of bjp to divide in the name of religion and rule the country what British has done,2
"For u my middle finger 
noise pollution",2
"But @Ajay Thomas we have many Hindus who believe fall into the North Indian illiterate category that really believe Hinduism is being attacked !!!  
Is there any country where Christians , Hindus, Muslims and any Religion is seen living in such harmony , understanding and peace. ?? 
Imagine these fools supporting them ? And they want others that they don't like Beef. What a Fraud of the first order ?",2
"But only Cow slaughter is punishable in BJP rule. Wife slaughter, wiife swapping, multiple wives and also ''wife separation""  are permitted here.",2
"Some Pakistanis claim it is fake, some Pakistanis claim it is surgical strike. 
But I claim... Pakistanis first be sure what is your father's name.",2
"Anna hazare failed in his drama on kejriwal case. Hazare aim is to remove congress from power and he joined with kejriwal. Kejri is clever and he overcome hazare and defeated bjp and opposing till now. Anna hazare wont speak if bjp involve in money scandal, communal violence, hate speeches etc etc. Anna hazare is a hypocritic poison human being. Hazare never thought kejri will come into politics. Hazare may won in defeating congress but lost on kejri matter. Great actor hazare",2
"INdia, is diverting attention from Kashmir issue, because it's under tremendous pressure from international community",2
Beware of bjp dirty political tactics they did in goa😂,2
What's taking so long? Other devices already have Nougat and are having better updates,2
This is just the tip of the iceberg. ..everyone of the sasi group  is neckdeep with black  money. .raid  everyone ..,2
Not a big fan of beef...but all these events just wanna make me go and make some smoked beef whatever...and throw it on these people's faces,2
"Court could hang him even in start , then how the world will know the real face of india . How you can tell the world indian govt is sponsoring terrorism in Pakistan.",2
"The press conference was meant to be for.him as a prime minister, not as anti NaMo or anti BJP. Only if indian politicians took their business seriously, would Indians live peacefully and with full freedom. Not.just economicaly but also security wise, congress has sold our nations peace nd freedom. Its disheartening to live in fear 24 by 7.",2
"Christina Dilger Buddy Powers Oh Please, the world took Palestinian land and gave it to israel without making two seperate states. They did this because the israel needed cheap labor. The bible as you put it is a half lie as many books and acts were left out and or Destroyed by those who treanslated and created the bible, if you follow the word as it should be most of the bull in the bible falls away to nothing as it goes against what Jesus tought. You people use the word to control thru fear and Intimidation not the Love and hope and Faith Jesus talked about.",2
Anna is also a big fraud,2
It is so pathetic and disgusting to see the  slums on both sides of railway lines from Virar to Churchgate and from Kalyan to VT,2
"You confused sperm..
What do u exactly want then???
Muslims are living peacefully, what's problem in that??
.
.
Where's deshbhakti here!!?????
Pure confused sperm",2
Don't politicize the issue.  Have some decency and dignity over the death of human.  Be human.  If you want to eat cow and if not available eat PIG you are a piggyboy.,2
A normal RJ is better comedian than that Kapil... He just got a proper stage and famous,2
Thanks to Delhi police because they are not students they are anti national only believe in dirty politic and nothing else,2
Bjp IT cell = ISI agent,2
"Ban the triple talaq, ban the caste reservations .",2
The jagran didn't go 365 day's. But all the other disturbs. Only good thing is Halalaa - the masti for men.,2
It is reality of Pakistani but still Indian Muslim r in favour of Pakistani Muslim ....... Y it so.....,2
Pls don't poke your nose in Kerala issues we know how to solve and rectify the issues. The problem with sanghis in Kerala is that not like other states here if they kill any one the Cpm tallies it. So the sanghis are crying bcs of it.,2
"This is not a war against terrorism, it's a war against its own civilians by taking such spontaneous and vicious steps",2
"Millions of simple , spiritual ,religious & moral persons besides students have been disturbed by your songs but seldom they complained",2
You have got already by ISIS and Pakis. You are nothing but pigs.Leave our country and go to porkistan.,2
"We never needed Lok Pal. We just needed a party that can build Ram Mandir to cure cancer, child labour, poverty, climate change etc... and much more. :P",2
Shia is better Islam than Sunni..,2
Thomas Kuruvilla Baven btw you are a European breed........and we dont consider you as keralite,2
"He is not able to tolerate, bcoz he thought that Bihar and India is his personal property, and he can continue ruling (read looting) both, and he is also angry because the tag of India's number one comedian was also taken from him by Kapil Sharma, so he is really frustrated.",2
We want India to be a manufacturing hub: Commerce Minister,2
i think they have not decided - which is worse the song or the bike - let the audience decide,2
another attempt of the party Aap to catch publicity.. .,2
This thug need to first listen to CONgress brothel sex worker's statement before reciting Quran from the middle .,2
He made similar comment on temples as well but its impartiality of The Indian Express it mention only the one that might suits thier agenda or something,2
Very Sad to See the title! And very proud to have kumar in our country! Same on you #IndianExpress,2
"If she says such stupid stuff on public platforms which is widely quoted, i have a problem. (Deep breaths as I am getting back from work at 8.30pm)",2
"Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.
http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/",2
Every governmental work or agreement done in the name of President. You are so stupid,2
Pakistan can't and doesn't produce anything apart from Terrorist and Napunsak Armymen!,2
Uncalled for by someone called Sonu Nigam!!  He should have gone used to Azaan!  What about other loud speaker issues?  Didn't think he'd make a comment like this??,2
Money that you can spend to build toilets.....indian people pee on street...,2
"India has terrorist camps in Afghanistan..13 Indians were killed in MOAB attack..what were they doing in ISIS camps...Y is India in Afgnanistan, they don't have enough toilets in India...",2
"Mohamed Sakhir mere dost kerala kounsa country me hai... 
Hamara Hindustan me hi na... so nose tho gusahenge nose kya dost jo log hindu ko himsa karega hunme laath and etc... be gusahenge...",2
"What Sonu Nigam told is right. Doing Azaan through loud speaker should be banned as it is disturbing many people. There is no compulsion to do Azaan through loud speaker. (especially when mobile phone and alaram are available even with beggars). When the speaker was introduced for Khuthuba speech in Kerala in 1930s, Sadakathulla Maulavi, the then general secretary of Samastha Kerala Jamuathil Ulema quit his position as the speaker mode is against the Islamic fiqh rules. Disturbing anybody by using even for a second is haram as per Islamic law.  If the religious authorities & government is not acting, the matter should be solved through courts.",2
fines full Pakistan,2
you and your total family members are thieves !!you have luted bihar and railway department !,2
we are & we can deal Pak Army Appropriately but we have to  deal equally with Pak Rakshak Gangs in our soil,2
Upa and nda same same shame shame bunch of eunuchs...cant prevent attacks nor can attack.what can u politicians do except condemn??,2
BJP to it's ruin,2
"We support Donald Trump act which is necessary to eliminate religious clericness & safety of Americans. America shouldn't considered only ATM for making money. If immigrants want to live in this country they need to respect US, its people & mix up with their culture & work for betterment of this great country welcoming people from all religions in country but not to spread terror or supporting terrorists for killing innocent people. This is alarming call to Muslim community to come forward to give up religious clericness by protesting agst inhuman acts of terrorists to killing innocent people in name of jihad instead of giving them silent support by keeping silent for their anti humanity acts. They should have to understand that humanity is best religion & help to make this world better place where people of all religions can live in peace without any fear.",2
"Malice Vineet U r neither a SICULAR , nor a student of JNU...Your  argument is invalid ... !!!!",2
What the hell is happening,2
Viru you have surpassed the boundaries of ignorance,2
Here no Muslim friend comments abt atrocities due to triple talaq everybody are blaming police ...,2
Owaisi the terrorist,2
Unions only want money for their members but what about work?,2
"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",2
UP one of most worst state in India doesen  matter who ever rule,2
"RSS dont need to attack anyone for votes.......but people will vote for them , due to the hatred created by the so called sickular Muslim league , cross farming congress and hindu bashing CPM",2
1 missile Chod Do Sala Pakistan ka kissa hi khatam,2
sonu  nigam  shame  shame,2
Morons... they muted the exhaust note with that pathetic music,2
"Don't forget, you are learning anti humanity lesson in your madaresa class",2
It's true. I live in Netherlands and they have bigger mosques. Never have I heard azan anytime of the day. So why does it happen in India? Why does our government allow such ludicrous things?,2
I HAVE ALREADY REQUESTED CNBC TO FLASH THE PRICE OF SHARES FROM 1.4.11 AND THEN PRESENT STATUS TO KNOW THE HEALTH OF STOCKS ON YOUR CHANNEL FOR THE BENIFIT OF INVESTORS. THE RELIANCE GROUP HAS LOOTED CRORES OF MONEY WHO HAVE INVESTED EARLIER IN RELIANCE. BUT THIS COMPANY IS ALWAYS SHOWING PROFIT IN THEIR RETURN. WHETHER THE PROFIT IS NOT DUE TO REDUCING THE PRICES OF SHARES AND LOOTED MONEY FROM THE INVESTORS.,2
"RSS is a Only national interest and secularists , other all anti Hindu and anti nation. Instruction coming to CPM  from outside India, and Congress from missionaries , PENARAI VIJAYAN CAN YOU TELL US Y YOUR PART SPLIT 1960.",2
"How r u Pakistani.., cowards. U r nothing in front of Hind n Hindi ki sena. This act shows how sacred u rascals are. U even get scared of the dead body of Hind Jawan.

Now hahaha",2
Infact Inconvince to common people is bcoz of craiq brains like u Sonu....u people r doing same like Britishers does...,2
Make it look like Trump hate every muslim. Lol,2
Thurki diggu has lost his balance of mind long back .Accused RSS for 26/11 questioned batla house deaths n has diehard hatred for Hindu govt .But licks d boots of fake dynasty .,2
She is a priviledged idiot 😉,2
What a bold statement to give for this self claimed feminist society...more power to her,2
Agent of bjp pleas go to hell😃😃😃😃,2
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/

 Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.",2
"In Bengal 60% Bihari working in various places.

We are not against Bihari people's. Many religion working in Bengal.

Your state make difference... our state don't make any difference.",2
take him to border and push him to pakistan territory.,2
THIS NUTS WILL SLEEP ANY WHERE ........DO NOT DROP YOUR BABY NEWS AND MAKE US BABY SITTER ...THANK YOU,2
"These Bengalis always have soft corner for muslims, see around start from Barkha",2
any thing happens to indiots they start blaming Pak. why would they cross loc and mutilated? and if they did then how can indiots claim they did surgical strike? and returned safely?,2
Paid social activist by bjp,2
Shame on ...more worried to save cows..killing ppl..but not for human,2
He is pimp of bjp,2
Indian media is playing a very good role in spreading hatred between the two nations.,2
Vishnu Tallapragada In Kashmir during the 2014 floods the Army selectively rescued only hindu tourists and left the Muslim locals. The hindu tourists were rescued by Army helicopters.Muslims were left to die.,2
"Shirish Kundan Do you have personal experience of any torture from Yogi.. The answer will be - NO. Have you met Yogi and talked to him at any time .. The answer will be . NO. .. Do you have any proof that he is a goon.. Surely answer will be . NO.. Then you made this statement in a filmy style based on whims and fancy .. Probably to make yourself popular by diverting peoples attention.. But ultimately such gimmicks will not fetch what you are trying to become.. Rather it will be counter productive.. Why to make an irrelevant statement which is totally ""inessential"" for you.. This valuable time and energy you could have invested in something productive.. Sadist approach and it is nothing but inflicting injury to self..   If you make this kind of statement in Gorakhpur, Yogi's constituency, the people there including Muslims will thrash you.. He is 5 times continuously MP from there with margin of vote more than one lakh in his favour..This speaks his stature, you are not even a pigmy  in front of him.. jealousy is fire and if you carry it in your mind it will hurt  your mind only where it is lit..",2
Yes dear you right but some people want to do some new even they have dont any limit and sonu nigham is those people ..,2
he is great actor but not match as a bheema,2
This page is paid by islamist extremists and left wing politicians.,2
Now paki stray dog barks after failing in kangaroo court....happy to see paki left red faced.....wishing Kulbushan to be safe at pigs hands,2
Aap kejriwala goons has been doing all dirty and goons worked in Delhi now.,2
"Yes,if the members of Other parties were attacked then BJP Responsible 
If the BjP was attacked even the too BJP responsible...

Tremendous ideology And Hats off...to ur Secular thinking...",2
For Muslim killing non muslim is pride way to go to heaven so why  You are sad.,2
"Ram Navami comes once in a year. Azan 5 times in a day. 365 days voice pollution. Therefore, one must comply with the Supreme Court orders. Religion is a private issue.",2
"Indian Army trying to divert attention from Kashmir unrest... where they stop internet access,social media bane, violation of human rights , killing of innocent Kashmiries on daily basis....thats why every Kashmiri stands against Indian aggression , but remember the struggle of self determination of Kashmirs people will continue until their freedom....",2
for 60 years you didn't say this.. how come new vision. You just focus on muslims.. we will take care of counrty,2
"Kangana is a victim of the mother who gave her birth. She is the victim of woman that she is. She is the victim of life she has. She is the victim of everything n everybody. Lastly, she will be the victim of her death.",2
You people are allergic. Try to be mindful of your words. We need not necessarily hurt other's sentiments.,2
"@ Prashant Singh , then go right now and stop the slaughter house at Utter Pradesh which is run by bjp persons,  and then how come india become beef exports in first place,,,, 

You funny guy,,,,and un knowledgeable",2
same dude kunder who stole a film from a small nepali boy :-),2
My questions - is the train going to operate under Indian made engines ? Will the train achieve the set speed on those tracks & will be the the train in such condition after a year in service ?? if the answers no to even 1 or 2 of the needs - why to Bragg about such temporary achievements ...till than good luck Indian Railways ...,2
No share to be more than 5% and no sector more than 12%,2
"HDFC is a worst bank to bank with. Be it credit card/Loan/Accounts- they are just horrendous and big bunch of fake commitments and false people. All the employees are just bloody mo*****, Sorry being judgmental, but have dealt with nearly a thousands of them and all are the same. JUST A BUNCH OF A******S",2
"Lakhs of Hindus support terrorist organization RSS, none bats an eye. 20 people supported terror outfit ISIS, everyone started hatemongering. If you are not shouting against India's biggest terrorist organization, you don't have the right to speak a word against Isis as well.",2
ISI agent bjp IT cell.... Bhopal n shivraj sarkar,2
"The basic question is ""has Pakistan produces somethin other than terrorism"".",2
Haaaaaa no mandir exist there in Kashmir you guys have destroyed it all.,2
"UN members r ready to kill terrorist

Wat they will help radical",2
"Ye elephant bhi kha sakti hai, bhysha tho kha li, gadha bhi kha le re",2
"As promised during elections, Modi/Yogi must support her.",2
"He had no self respect, he should have resigned when UPA lost miserably..",2
"Insanely overrated The placements of all branches are miserable compared to CSE and Electrical.
& Also the quote follows ""Complete Engineering then decide what to do in Life"".",2
Prashant Singh shame of u bjp poori,2
Muslim are much socially economically backward..they really deserve it..n moreover its the matter of state not the centre,2
Haha fake news as alwez!!! The strike was only called off because d demands were started to being met for enhacing security unlike earlier times when govt gave written assurances bt did not do anything on ground,2
Abp means All Bjp Paid News to make fools in India,2
"Her in law should be arrested and but behind bar , Islam believe in equality",2
"What Kangana has said is true. She has demolished the established coterie of the few film makers who don't let the new comers without godfathers or agreeing through casting couch ente

r their domains. Karan couldn't bully Raj Thakrey but Kangana . It just like Modi's demolishing of the family's rule in the political field. He is uprooting the well dug family Bhakats like Ayers, Sibals, Khurshids, paid family historians, pliable and paid media and many more.",2
We need heads of all pakistani armies  and the terrorists active in Kashmir. Bodies of pakistani armies also be mutilated.tit for tat,2
"Dear PM sir
49 CRPF jawan shaheed in month of April only due to lack of intelligence and state government support.😢😢
300k CRPF force without any DG from last 2 months.😤😤
Who will take the responsibility😡😡😡😡😡",2
Future looks bleak for India as hindutva forces are ruling the country they want to make situation like Syria and Burma to make muslims refugees in there own country for a petty reason how can riots happen and muslims are told to leave village,2
What this broker talking about?,2
Remember 1971 kid!!!!bloody impotent army that indulges in macabre beheading like terrorists,2
Govt and banks are cheat,2
Denying Rajendra Prasadential Form of Government was a Nehruvian Blunder,2
Congress was more genius than bjp a stupid communal party which send india on the threshold of hell,2
"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity.",2
Very good  nonsense  leader,2
"He is a big bear...n always pessimistic. I remember his interview when nifty @7000 level that time he was saying that don't buy this time there is a room for correction...but I invest n made good return. He may be true 1 out of 10 time so it is good to ignore him.
Always pessimistic n give diplomatic opinion.
Mr Uddayan be black or be white don't remain grey.",2
His tweet show his mentality......... His mentality is not less then an uneducated person,2
It is to be blamed saffron goons only They act as their own despicable law and law enforcers see and keep mum on their atrocities.We are living in a society face changed  from human to versatile self dominated devil.,2
We don't need Minister's tributes and other things - we want that Indian Government stops empty words shows their spine and take revenge !!!!,2
"""🌝🌝 INDIAN WOMEN ARE SPECIALISTS OF FAMILY DEMONETISATION 🌝🌝 Govt. should learn from them how to implement LessCash Economy with LOVE 🌝🌝🌝""✔",2
Mla for sale,2
Imran Bora eat ur parents' meat very tasty,2
"So what they will do, prestitute wont support them, if they kill terrorist prestitute support terrorist. Call our militancy rapist why he serve the nation for because for safety of prestitute office. So called secular media ask proof   of surgical strike",2
first of all jigar this is not only country of Hindus its a diversified    country having all religions togethers.u have jigar only on ur name but don't have jigar in u to respect the others religions and their sentiments.so be a man learn to respect other religions and people.,2
If it is true than why media not showing the mutilated bodies it is my ? from INDIA TV. Dont make peoples polish and  dont creat problem for your country INDIA.Because if India showing response of attack than the same  response will be from pakistan side which we seen in normal on borders  of both sides but only local people are affected  not army so try to understand this is because of you (media) whole environment is disturb.,2
Electronic media sold & mortgaged their Soul  Heart Brain to BJP looks highly financed,2
"Simply he is doing nothing only blaming previous govt and making excuses.... 
Won't tolerate any more....

They are being so patriotic but don't care for our brave soilders.. 
RIP Dear Soilders 😢😑",2
"I really feel sorry for Indian Express presstitutes Shirish Kinder, the guy slapped by SRK. Given a chance these bootlickers will make Owasi President & Dawood as Prime Minister of India.",2
Because there are too many mad dogs from congress who will not listen when he speaks.,2
"Duplicate is always a duplicate..
Betrayer Anna ..
Anna fooled the nation ..An agent of BJP..
Where is his satyagraha..
Where is Lokpal...",2
"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",2
We just killed 7 of your mughal blooded barbarians. It's not even a beginning.,2
Don't believe of this pig he killed countless muslin in fake incounter he not against kashmiri he against Muslim,2
"🕉BJP or Modi or Amit Shah does not have any #credibility of landslide victory in UP or other BJP ruled states they won the elections on #Cow Politics and 
#DivideNrule dirty politics in India since 2014: BJP dominated by RSS and their affiliates are #DIVIDING India on the basis of: Religion, Language, Culture, Wealth(rich n poor), Race Cast n Creed, Food(Veg & Non-Veg) and at last but not least on #Color(Black n White) & Demonetization(Black n White Money)

Ram Jethmalani exposes Modi and Arun Jaitley.
https://www.facebook.com/TheNewFekuExpress/videos/1844393635809962/",2
And don't show me your machoness! India is mine too as much as yours!,2
All priority on the recent appointments are being given purely to upper caste. Observe. Don't be a blind bhakth,2
He is same joker who got a tight slap from King Khan for his stupid behaviour and he could not do anything. Again he is proving that he is expert in stupidity and nobody can match him in that. Btw who is Shirish Kunder? Shirish is the guy who got a tight slap from King Khan......and he is husband of Farah Khan.......this is his introduction......and media is giving so much importance to a person like him just to target BJP and Yogi ;-),2
"Left and right against secularism and supporter of terrorism, Kerala is d best example",2
Delhi police are thugs. Last year they beat up Army veterans protesting peacefully at Jantar Mantar on the orders of Rajnath Singh.,2
Keyur Panchal industry also creates crooks like Vijay Malya and Ambanis,2
"Well done !!!! Side with useless traitors , u get it back !",2
"you statement is vague, thus, doesn't make sense in the least. please revise.",2
David Clark  America has NO National Religion or Language. All EDUCATED Americans know this.,2
"Religion based practices should not come out of mosques, temple, church, gurudwara",2
