Sentence,Category
Hot,NAG
mr modi and all the political parties donate your income to the poor n fulfill your word.,OAG
Go away goswami,NAG
This is totally unacceptable plz modi ji do something or give resign from your position. Don't give too big Ã°Å¸Ââ€¹Ã°Å¸Ââ€¹ to Indian public.,OAG
Totally agreeÃ°Å¸â€˜Â,NAG
Make a video on Greta Thunberg,NAG
Salute to jahangir,NAG
MRahman Syed...your cock is already half cut,CAG
This is literally the best explanation!! Thank you Sir.,NAG
WTF,OAG
tt uk 08:24 1.#thedress 2.#ausvnz 3.#nzvaus 4.#watson27 5.#indvsuae 6.jihadi john 7.boris nemtsov 8.spock 9.starc 10.cage,NAG
"Such good Hindi...  
Man really appreciate it.....",NAG
Hats off ...great job,NAG
U trolled her correct.... I  sure she is another kanhaiya kumar in making. She doesnt have problem with ANTI NATIONALS like umar khalid.,CAG
@gabru yeah! You're right i agree with you,NAG
My questions - is the train going to operate under Indian made engines ? Will the train achieve the set speed on those tracks & will be the the train in such condition after a year in service ?? if the answers no to even 1 or 2 of the needs - why to Bragg about such temporary achievements ...till than good luck Indian Railways ...,OAG
Now I am feeling sad for ur wife infact Noel Cyril Lazaro,CAG
Ana is a chameleon. And a RSS agent.,OAG
He must be kicked out of the country. I think he will also  talk to the person who will slap or kick him,OAG
Nooo Ranu,NAG
This is not about women this is about wife vs women,NAG
Bjp is gunda party,OAG
great review sir . hoping more reviews like this.,NAG
"And you have a problem with that?
When BJP has assigned all of the 7 Delhi MPs and Modi has asked his Cabinet ministers to campaign and Amit Shah is himself looking after a simple 'MCD"" elections, then probably you should understand the gravity of these MCD elections. But sorry, you may have taken monies to keep your mouth shut against BJP and projecting, irrelevantly,  AAP in a bad light. :D",CAG
Is he sleeping when congress government is existing and enjoying the corruption money through multiple scams.,CAG
You're best bhai.,NAG
"This Kasturi with her duty free accented nonsense thinks that she is very
intelligent. She's is seriously in a lala land",NAG
Reason to watch Hollywood,NAG
The fact is Indian govt can print 300 crores per day if they print in all available printing presses...,CAG
"Salman Ahmed,,bas economy bare bola,,why should not u comment on killing ppl in turkey,, christians r wiped,  kurdis,yazidi murder",CAG
DAvid Warner,NAG
"You are privileged doesn't mean that everyone is.. Mothers go to work not just for herself but to give better education, lifestyle to her kids.. We respect your views but no need to degrade the very sentiment of working moms!",OAG
"bharat mata ki jai - chanting in waca stadium, perth :) #indvsuae #cwc15 #corrected",NAG
Shoot this Randi kutti lankesh needs company on hell,NAG
"and by the way, russia is way developed than india. so dont cry salo",CAG
she should be arrested,NAG
i really don't think this fiber machine would really a tough competitor for Royal Enfield..,NAG
Brilliant making.....,NAG
Homosexuality is disgusting. It should be condemned...,NAG
N I not a supporter of feminism n liberals,NAG
"Modi or yogi. He is terrorist attacked 3 talaq. Cow mother. He doing religion politics.
Kashmir 95%people want independent true.
Ur buy broker 5% people.we want india that is lier.",NAG
"Name will be Kasturi Shankar and they call Jesus Christ, thats how wolfs Ã°Å¸ÂÂº
covered with goat Ã°Å¸ÂÂ face...",NAG
But its the Truth... U watch Rajasabha Tv. U can see that each and everyone is made fun and antinational by BJP leaders who stands aganist them. Yechury is the one who stands tall with big voice.,CAG
Well said bro...,NAG
"Kumar Sambhav let me ask u few questions:
1. According to ur media claim Pak RATS get in and killed ur soliders, how did they know they were PAK RATS?
2. Lets say they came to know that they are Pak RATS, then how did they flew free from ur land without being harmed?
3 . Lets say that ur army was informed few hours later, than where are all the evidences for which they used to claim that they have done it?
There are a lot of more questions but I think these are enough for u to think about it...?",NAG
Fake gdp,CAG
Laura from reality.,NAG
Vishwa Yandigeri... U might be right.. I thought the same when BJP stacked enough money and then got demonetisation just before UP elections.. and won because they were the only party with money... others were raided and stripped....,CAG
RSS success,NAG
"The Review we knew we needed,  
But not the review we did not deserve!!!  
Coz the Mensutras do have cultivated the rationale against Bollywood!!!Ã°Å¸â„¢Æ’",NAG
#indvspak #bleedblue rega jha #mustwatchmsg team india #cwc2015 #kohli kohli is awesome... @newsologic #newsologic h,NAG
She has money therefore she has  choices.,CAG
very good ...,NAG
"This man once said, take out dead Muslim women and rape their body, irony to have such CM in a largest democracy",CAG
I love you to,NAG
And you blind Bhakths believe that our EVMs are not tampered with ? You deserve this :D !!,CAG
We need to give them choppers! Militia believes in escalation of violence. Red flag the zones and rest of it can be manned by the paramilitary. Our suggestions only provide a lateral thought to the whole conundrum.,OAG
Abraham u asked me the same question and again u copied and pasted this question,CAG
This is what mom shaming means. A mother is not just meant to stay home. We are meant to show our kids we too can contribute to society and economy and can hold our own in the Board Room.,CAG
"Know indian govt should take strong action against pak govt even they should arrest dawwood.
Lets see know what our govt going to do?",NAG
Next ur name that goes without doubt cox of ur curiosity !!!!,CAG
"Pls come out of politics and work for the betterment of our country , which is needed desperatley at present moment.",CAG
Thankyou bro,NAG
ISI agent bjp IT cell.... Bhopal n shivraj sarkar,OAG
"Arti and bhajans are done in temples everyday in morning and evening. Jagrata on weekly basis, and for full month ganesh and Durga puja.......So cut the crap.",OAG
"Break the chainzz dude , Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",NAG
"i miss nayan mongia and his ""aaigaa"" #indvspak",NAG
I think she didn't have time for interviews between work and a new baby ... this person obviously has time on her hands to throw her world view on everyone Ã°Å¸Ëœâ€™,OAG
"Kumar Gaurav
It's good for you atleast you wake up at 5am in morning",CAG
She is cumin .... im talking abt the bike u pervert,OAG
Shld c to the performance ... to chck if it can compete with ROYAL ENFILED,CAG
I hate ranu mandal,OAG
U r r8 dada,NAG
#doublekameetha #khubanikameetha ek taraf and #indvspak ka meetha ek taraf..!! b-),NAG
Sanchari Chakraborty I heard this news on ABP Ananda that Bikram and Ms Chauhan were returning from a party and both of them were drunkened .... Don't be so intolerant....,OAG
it's really goodÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Å’Ã¢Å“Å’Ã¯Â¸ÂÃ¢Å“Å’Ã¯Â¸ÂÃ¢Å“Å’Ã¯Â¸ÂÃ¢Å“Å’Ã¯Â¸Â,NAG
Indian Express is in realty Musalmaan Express.Like NDTV it's grinding it's axe since Trump won same as they houned Modi. Journalists associated with IE & NDTV should black-listed & their relatives if any in US should be kicked out.,OAG
He is fuddu no 1,OAG
BJP sees Ã¢â‚¬ËœTMC conspiracyÃ¢â‚¬â„¢; CID says didnÃ¢â‚¬â„¢t make public accused whereabouts in Nepal deliberately,CAG
Chandan Roy sarfanguri is a great vedo kokorajhar b 6003857076,NAG
Wise men don't speak at every conversation they speak at the right time n hit the nail at the right spot.,CAG
damm that intro sounds good,NAG
"Respect for you sir, you are a very good person Ã°Å¸â„¢ÂÃ°Å¸â€¡Â®Ã°Å¸â€¡Â³, keep going",NAG
"Modi where is ur surgical strikes, what happened ur 56'' chest",OAG
This is despicable n only a pervert will do dis n d pakis r perverts.,OAG
"1 villain can create 1000 hero , 1 hero can create 1000 villain ..which is better ........",CAG
One day u will have to pay for shedding blood of innocent people's in KASHMIR,OAG
"Hai I'm watching, waiting for your call. Call me friends. For 377.",NAG
Kabir single Best,NAG
"I think every female has a right to choose the way she wants to lead her life and dear mrs shahid kapoor no mothers daughter is a puppy whether she is working or a homemaker
Imagine if ur gynaecologist at the time of ur delivery said that i cant leave my daughter and come for ur delivery as she is not a puppy then what!",CAG
yes its a awesome film,NAG
Funny Man,NAG
Why am I not surprised. Another dictatorship begins to form,CAG
Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šthe music's Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Plz forgive him he is national ist not some one from minority or opposition,CAG
"[15:25](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=15m25s) I can't stop
laughing Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£ Ã°Å¸Â¤Â£",NAG
"Exactly bro...... you are absolutely right. I am with your thoughts. Please
keep posting these kinda videos really appreciate your work",NAG
Hypocrisy is not only owaissi's stuff. Bjp's also,OAG
"How r u Pakistani.., cowards. U r nothing in front of Hind n Hindi ki sena. This act shows how sacred u rascals are. U even get scared of the dead body of Hind Jawan.

Now hahaha",OAG
Next...?? Mass Agitations soon..,CAG
Hahahha lolz..,CAG
Appeasement policy by Congress govt is made people easy earning in the name of problem.so revoke Nehru s article 370 promote hard work in the place of appeasement,CAG
She must arrest,NAG
You are right sir,NAG
"Kangana is a victim of the mother who gave her birth. She is the victim of woman that she is. She is the victim of life she has. She is the victim of everything n everybody. Lastly, she will be the victim of her death.",OAG
shoib akhtar just got roasted by kapil dev and sanjay majrekar in commentary box #indvspak,NAG
Anna... Lokapal... does this word ring a bell to you?...,CAG
Moreover that idiot is fan of Terrorist Yakub Menon,OAG
"Waiting for world war -|||

No earth No crime.
No root  No fruit.
No tree No flute.
No religion No enmity.

#Freethinker",CAG
"If homosexuals are allowed ..then they may indulge theirselves in various
sexual activities with their fellow soldiers !!! The main agenda and
concentration of the army men can get deviated !! I entirely support his
statements",NAG
"Modi haters...Plz mind Ur own business and Ur tongue...Let him go ahead...Tum Jese logo ke vajase ye Desh aage nhi badhraha...
Aese log hoge to how ll he go ahead with his work..Hw ll he bring the good days...Jus stop all this nonsense.... Stop commenting if u hate him...",CAG
#SenaDigAtPM,NAG
You are correct Trump is highly obliged by Indian Hindus who prayed hard for his victory. Muslim never prayed for his success. But I am truly telling you I prayed for Trump's success and even today I appreciate his Nationalism and wish him more success. I will be happy the day Trump kicks Saudi Arabia and Kuwait because they too are the same fundamentalist Muslims as that of the seven countries he banned.,CAG
They asked Yami Gautam to launch the bike - she refused - so they are now trying to get Zeenat Aman....she will come and sing -,CAG
Ranu is a,NAG
I love you apu,NAG
BTW Yogi asking for the rape of dead Muslim women is a lie..A lie propagated By the media.it was some fringe element gathering and the Media tagged it as Yogi saying it.,CAG
"Bjp lost due to hue & cry by opposition over EVM, warna 10 ke 10 chale jate",CAG
Let's ban movies now :P,CAG
She says who every is buying Dominar 400cc will have a grave end.....,CAG
HI HANDSOME ..,NAG
Awsm vido,NAG
GaNgss Of wassepur Fanss Hit A like....Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
All political parties thinks on election not for people or nations. I thinks you are update with news.,NAG
And Modi has fulfilled your hopes by constituting LOKPAL....your main motive towards India-against-corruption agitation was to depose the congress government.....,CAG
Has BJP MLA lisence to do any thing.There should be an independent enquiry to find the facts and the defaulter should be reprimanded.,CAG
"Kasturi is making faces as if Kalla kutta (Kanaiya Kumar) is trying to f$#%
.... these are more dangerous than rohingya.",NAG
"Who knew of a Republican Party of India women's wing before this ""controversy""? Made up controversies to publicise a political party..",OAG
#indvsuae s jus for a formality :) kudos to #india in advance :) better do watch #ausvnz,NAG
Maybe they wanna showcase dominar as the DEVIL these guys are scared off,CAG
Bhai Baldeep is a. Also a biggest fake person! nwatch him too!,NAG
"I agree with a lot of what you said. But a lot of things didnt make any sense,
like the way the love develops felt artificial and forced, and not
organically. Really not about feminism or misogynist, the movie as such didnt
make much sense.",NAG
Icici bank only rich people bank....not he was Middle people bank,CAG
Love the way that boy was crying..haha,NAG
"Do you think you should have Female counterpart channel.? I think even girls
need a lot of truth exposures.",NAG
Very good review,NAG
No matter what kind of cards u play now....one thing is for sure u r not going to win this coming election in UP.....mark my words,CAG
I was waiting for this from a long timeÃ°Å¸â„¢ÂÃ°Å¸ÂÂ»,NAG
Plz review,NAG
Very well explained Ã Â¤ÂªÃ Â¥ÂÃ Â¤Â°Ã Â¤Â¤Ã Â¥â‚¬Ã Â¤â€¢ Ã Â¤Â­Ã Â¥Ë†Ã Â¤Â¯Ã Â¤Â¾ hatts off Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸ËœÅ½,NAG
ANY BASTARDS CAN ENUMERATE THEMSELVES AS ARUNDHATI ROY'S HUSBAND,OAG
"Best line of this video is
[4:20](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=4m20s) to
[4:30](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=4m30s) Ã°Å¸Ëœâ€ž",NAG
How is it being compared with royal enfield?  This doesn't even look like a cruiser..,NAG
U r right Ã°Å¸â€™Â¯,NAG
"Very sad and tragic. Same question was asked by Ikhlaqs wife, when he was lynched by the mob in Dadri.",CAG
Isnt it's her choice to work or not? She and only should decide what best for her not others,CAG
"Every time  Mr Modi shows his 56 Inches Chest, you people go into a huddle to form the so called ""Mahagathbandhans"" but so far the success had eluded you. Do you know the reason for that?",CAG
U se bhojpori natak how is ur government work and kind of information Delhi police work in ur government not in Delhi government see the difference between  if people feces problem ur quite now his own life have problems with your government,OAG
Is management and marketing team ko award of the year,CAG
Ayushman khurana after watching this video..... Mogambo Khus hua Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
"Big bazaar is owned by future group and not reliance. 
Kishore biyani is the owner.",OAG
Wondering why Educated Ambassador is struggling to pay through Credit/Debit at a Decent Restaurant! Cant imagine that diplomat of a Developed nation is not having a Card and he needs Cash only for Dinner.,CAG
Ministry should reduce their expenses,CAG
Osama has been killed and now Al Zawahiri will be killed in karanchi very shortly.,CAG
"You are right sir bollywood movies can nsver be realistic ones their minds are
DASH....",NAG
Where is Movie Review????Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ ,NAG
Love Nupur mam...,NAG
You are too good......,NAG
"Boys n girls should have equal rights.  
Whats deemed right for girls should right for boys too n vice versa",NAG
"@Be Positive What is your opinion about Muslims not allowing women to enter
Masjids ? Why are there no feminists protesting for that ?",NAG
First u kerala's CM please allowed Rations to us then speak against RSS now poor people of Kerala don't get rations when u elected in here.,CAG
Why nonsense?whyno reply?,CAG
Stooge of bjp,CAG
"Nd as i have been sying frm so long, he cud hve straightly complained in police station rather then tweeting that surely would have setup a better example.. Nd also i have been saying for so long that loudspeaker can be used bt in a controlled manner abiding by Indian Constitution",CAG
Their imam tells to marry 4 women nd have 40 kids with them all.. BJP oppose this.. thts the main issue with these sufiyan type people,CAG
Hahaha Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š u r damn right,NAG
I LOVED THE CHARACTER OF THAT GIRLSÃ°Å¸ËœÂÃ°Å¸ËœÂÃ°Å¸ËœÂ AND YOU WERE ALSO AWESOME BRO,NAG
drama,OAG
Ã˜Â³Ã˜Â¨Ã˜Â­Ã˜Â§Ã™â€  Ã˜Â§Ã™â€žÃ™â€žÃ™â€¡ Ã™Ë†Ã˜Â¨Ã˜Â­Ã™â€¦Ã˜Â¯Ã˜Â© .. Ã˜Â³Ã˜Â¨Ã˜Â­Ã˜Â§Ã™â€  Ã˜Â§Ã™â€žÃ™â€žÃ™â€¡ Ã˜Â§Ã™â€žÃ˜Â¹Ã˜Â¸Ã™Å Ã™â€¦ ya allah gab say madad farma #pakvsind #indvspak,NAG
It will be very good if they get all these in time... Usually in our system it does not... They really deserve these...,NAG
Indian Express at its lowest. I need to rethink if I should continue with its subscription?,CAG
"Post of pramit chatterji SHARED When the corruption keeps happening in broad daylight, nobody panics because it is part of the plan and part of the system. One move against it, and everybody loses their minds.",CAG
Kabir singh lovers....hit like.....here...,NAG
Yash Gupta since we are going to Libera! Research on this!,NAG
"There shud b a dislike button in fb. . If she has servants for every work, she cant speak anything. If she is at home by her choice so are others who r going to jobs nd stil managing fine. .only homemakers care about their kids is a worse myth the society is having. And working mothers do not care about their kids nd leave them as ""puppies"" is the worst myth. Think before u say madam!!",OAG
"YoutubeÃ°Å¸â€Â¥  
No views but 332 likes",NAG
Now who will clean the toilets and collect the Garbage from Roads....If Kuwait ban the Pakistani.,CAG
"Open retaliation is must not commando surgical strike operation .
Direct attack on Pakistan is must and kill 1-2 lac soldiers of Pakistan.",CAG
"Carefull every one  !   Anna Hazare re-birthed. What is he up to? Sure, it is not to eradicate Indian National Congress. 
Could be, he is aiming to get rid of Kejriwal and AAP.",CAG
Found validity in the comments made by founders on Rajiv BansalÃ¢â‚¬â„¢s severance pay: Infosys Chairman,CAG
"Modji do something. Otherwise, your popularity will come down. We don't want to hear your lecture. Do something now.",OAG
A person whose nothing without electricity and loudspeakers !!!May Allah swt forgive u for your ignorance..and guide u to accept islam .i pray one day muslims wake up to hear your beautiful voice saying the azaan ..,CAG
Is EVMs not tampered here? Rahul pl answer.,CAG
And what was Bangladesh called before 1971 ... Lol .... Pakistan and victories ... Epic lol !!!,OAG
Most awaited video Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Arjun reddy aka kabir singh is a master pieceÃ°Å¸ËœÂ.,NAG
"Simple, go to kannur in Kerala and win an election, the commies (antham kammies) will elect you ... Do sooner or else the new gen will swing towards saner options",NAG
Do not fall dark light on gays...,NAG
How is it so? okey then in what way they enjoy success everyday.,CAG
You typical south Indian suffer from superiority complex. And you call yourself highly literate.,OAG
Kabir Singh Uncensored Full Review Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Can we focus on other vital issues? Or is cow protection going to lead to 'VIKAS',CAG
"If he had been so wrong,how he been winning  elections one after another. He represents all section of society consisting  of all religion  and castes. Being pro India, He is described  Hindu terrorist. Shame on such media.",OAG
"Hi, a view on Tata motors plz n where is Anuj ?",NAG
"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?",OAG
Look who is talking :P,CAG
do something solid and satisfactory pakistan will never change but we have to change,CAG
@Filmy Deewane Totally ageeed wit u!!!,NAG
"Brother you are Muslim and We Pakistani are Muslims. Get unite brother. These Hindus are not to be trusted they can never be  friends of Muslims!!!
They are ally's of Israel and they are playing the policy of divide n destroy. There target is not Pakistan,Afghanistan,Saudi Arabia....   there target is Muslim Ummah.",OAG
"these mental congress paid leftist so call intellectuals thinking Hindustan is
a jock.. these group will be behind bar or will be eliminated before
2023...just wait...this govt will not spare",NAG
10 inch mouth haaaaa,NAG
Please comment on whether IT stocks are a good buy at this stage,NAG
Shame for u for writing such comment. Try to have full information before writing this. Don't support cow smugglers.,OAG
"Time is biggest Currency don't waste it on youtube u should read your username
bro Ã°Å¸Ëœâ€™",NAG
"But what she is doing, invites investigation and her arrest at the earliest",NAG
Ha..ha..ha..some people controlling a countries law and order...our judiciary is blind in this case...how can see it??? the eye is covered with a black ribbon...,CAG
"M nt disrespecting Balasaheb...
But lions dont hire donkeys ....in gujrat lyk hardik patel for Gujrat electn !! Ã°Å¸Ëœâ€˜Ã°Å¸Ëœâ€˜",OAG
The govt.s are the main obstacle to achieve more MEDAL,NAG
Those who lost credibility because of corruption now pointing fingers at Honest CM. First see at yourself what Congress have done in MCD along with BJP. Nobody knows are you there in MCD or not for 20 years? Never raise any issue for public cause. just hand in glove with bjp. Now there comes AAP so both bjp & cong want to show goodness & honesty.,CAG
How much was petrol prices during Congress rule Mr. Fake maxwell?,CAG
4 the Industrial revolution. Concentration on Convergence .  ambani ji at nasscom .,NAG
"Nice dada
........u r so cute dadÃƒÂ¡",NAG
Vijay Kumar Reddy Brother also Manipur..,NAG
This is because of ignorance and illeterate.law is there bcz of triple talaq happening. It is hapening bcz of ignorance  and illeteracy.,CAG
does modi has guts to take out the black money from adani and reliance grp,OAG
Nice video..i love lgbt people,NAG
"Mental status of equating some sings played in navarathri once in a year to everyday loud speaker calling for Azan five times a day is simple a mental bancrupcy of so called liberals they would anything and everything to defend illogical practices but will question every practice about Hinduism , that is why I call them so called liberals they are only liberals for some section not for majority",OAG
"Now it is higer & higher time , at any cost do attack on pakistan, there is no onther way to peace in india",OAG
"377 is the section number . Section 377 in Indian law which punish
homosexuality",NAG
guys prices sore.. this year so whoever supports him must realize that what ever stats he says is imaginary figures,CAG
well said :D,NAG
sry sir but i have wasted my first vote for u,CAG
Riya Dsouza part 2 she is,NAG
This is called cash-out in Australia. Any dept store or any retail shop can give money to customer using debit or credit card. This concept is there in few countries.,NAG
Is video me usne modi ki sachai btayo wo salon sunai nahi di tumko.. harami media,OAG
Anti-national presstitute got seriously butt hurt. Pls sleep naked on a ice water filled water bed if burnol does not serve its purpose.,OAG
"old news -any way why don't c-17 directly land in beijing , why hitting around the bush , luck favors the brave",CAG
Sonagachi hit likeÃ¢ÂÂ¤,NAG
"Rome was not built in a day.. And here we are talking of India, the biggest democracy of the world, one man has stood up to make the change he wants to see in the country. What has not been done in the last 65yrs he is doing in a methodical check to clean India. Be a citizen of India and stop the insult of your motherland. STOP BEING A INFLUENCE OF STUPID POLITICS OF THE STUPID INDIAN POLITICAL PARTIES. BE THE CITIZEN OF INDIA, NOT THE RELIGION OR PARTY POLITICS. This is for citizens with brains.",CAG
"This lady is a total nutcase!!.....She can be best described with profane
phrases like a Cock womble or a Dingleberry!!....Mad lady!!",NAG
that is why he described his army as hijra his govt as hijra becuz they were not able to protect their women  in the past,OAG
How it is related to PM Modi ? If Jansatta & Indian Express have any prejudice against PM ?,CAG
It's not destructive if they settled with this  believe that you can't have it all at the same time.,CAG
It's bhakt culture which is always exposed when they talk,CAG
"Most modi bhakts are biggest c and hate mongers of the era how comes pk was insult to Hindu God? 
It was a lesson for the people to not fall in the trap of dhongi babas and yogi all.",CAG
Shwetabh fan hit like,NAG
what about your concerts where loudspeakers r used thoooooooooo,CAG
Have some tolerance and listen other people also. I have many many stories from the people of such organisations,CAG
"Traditions must live on fir future generations 

Same time we must stand up against torture & slaughter of our Desi animals",NAG
Good msg...... Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸ËœÂ,NAG
BJPÃ°Å¸Æ’ÂÃ°Å¸Æ’ÂÃ°Å¸Æ’ÂÃ°Å¸Æ’Â Leaders are too Greedy. They have Looted all Indian population Money by DEMONetisation of Indian Currency Note of Ã¢â€šÂ¹1000 & Ã¢â€šÂ¹500.,OAG
Come on Bajaj... There's a bike to be launched. Cut the trash.,CAG
U people r the most heinous creature on earth so I don't need a certificate from n ur kind of PIGs r destroying our Nation on regular intervals OK ...u name itself is self explanatory that go Pakistan adopt ur trade there..,OAG
even hindus in Assam eat beef... in Guwahati there are a lot of beef stalls and theyÃ¢â‚¬â€¹ cook ymmy beef.. i like it..,NAG
Mission mangal trailer update,NAG
Thank you Bajaj for making me laugh. So pathetic launch,OAG
Why don't govt prosecute her on the basis misleading the public???,NAG
The one who always turn out to be opportunist using a student as launchpad against BJP. Rather than being responsible leaders and doing sonething to resolve the issue everyone is busy in slamming each other giving rise to this stupid debate. This issue could have been resolved easlity if evrry one had played their role well. But no one wanted to miss out an opportunity to serve their political propoganda. Shame seriously.,CAG
"Modi Ji, everything is not for sale in India. These missiles are strategic weapons and should not be sold to other countries. Money is not everything and some things are more valuable than money.",CAG
Bro u ar great,NAG
BJP 200+. Because people are intoxicated nowadays.,CAG
Which Muslim person installed Hindus god in their house.U are in habit of seeing congress and all others who believed in appeasement of ur community.SHAMEFUL,OAG
next time u figure out that u are good in some sports .. change ur domicile to Telangana :D,NAG
"this ill soon happen to false rape case 'cause it destroys a men's life,",NAG
This gonna happen when you support terrorism in pakistan..pak ll react and ll react with style.,CAG
Well said,CAG
"U cant cos ur a sanghi agent enjoying z plus security,",OAG
She is nothing but a public nuisance.....Ã°Å¸ËœÂ Ã°Å¸ËœÂ Ã°Å¸ËœÂ ,NAG
op analogy,NAG
Very Sad to See the title! And very proud to have kumar in our country! Same on you #IndianExpress,OAG
Love you apu biswas .,NAG
"So what is Pak trying to establish? the soldiers fainted and broke their skulls and the hovering vultures and animals pecked off?It only shows the degree of hate for Indians and army, while we unabashedly admire their artists and entertain pak citizens in our soil and call ourselves broadminded, huh!",CAG
Lack of understanding about religion.,CAG
"Opposition members in d parliament do not have democratic spirit, i wonder why they dont allow others speak. They should remember that    youngers r listening n watching their behaviour bcz they r d representatives of people. If they behave like rowdy n disturb others speak they r not real parliamentarians, i must say. Democratic spirit n behaviour is expected of them, otherwise, what what d student community will learn from them.",CAG
Ramdev don't teach enmity between the countries. Do some yoga for the control of emotions,CAG
"I know Shwetabh is not going to read these comments. But I just want to share
my view.",NAG
Why? Which country allows to speak against nation? These left and Congress breeded  rascals are sleeper cells of terrorists.,OAG
Ye buddi kunhei yar? Arundathi Billy ya kungfu kutta? I can't understand yar?,NAG
This Govt should be thrown out immediately for playing with the lives of this great country ...,CAG
Well to think and to do. It's only four our growth,CAG
Tisa Akhter hi,NAG
weldon india legendary performance..by india.. kohli rock pak pak ki bati gul.again pak is flash down. #indvspak,NAG
Coz he preaches a different religion but this doesn't stop him from being affectionate towards Muslims. You never raised the same question when Akhilesh Yadav did not do the same.,CAG
"It's his opinion, let him exercise his freedom of expression",CAG
Yes india needs time and favourable neighbour space bt why defence obssession of india is growing disproportionately all due to bjp govt need true leaders like mahatma gandhi to show the way,NAG
@THE AVENGERS Joker was amazing. Endgame was shit.,NAG
Work of a news paper is to provide information not to judge anybody on their own and then make people accept that judgement. But sadly all newspapers and TV news channels in India behaves like supreme court . They will have their own judgement on every topic.,CAG
love for jisu,NAG
Yes India is proved it is ruled by swamies and not the ones who should.,OAG
Useless,CAG
"We are forced to listen to your music in public places
Can u stop singing ?",OAG
**shahid fans hit like Ã°Å¸ËœÂÃ°Å¸ËœÂ**,NAG
"A bunch of nincompoops calling themselves a court.

   Shame on you",OAG
everybody who's against modi ... deserve  to sit at home N  read abt all the scams and then crib country  ... here's one man whos trying to change future of India but won't support him ... plz think and support ...,CAG
Old man needs to retire.,CAG
They are worse than Taliban terrorist backed up and blessed by current regressive government... Leading nation at global level. Only solution is execution of Cow-ward terrorist the same way how they did to other. Otherwise India is already in dark ages.. from developing nation to under developed is proof where we are at global level and where we are heading.,OAG
"<https://youtu.be/oJPyhghdVTk>  
Please watch lakshay Chaudhary video  
On this Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€ Ã°Å¸Ëœâ€ Ã°Å¸â€˜ÂÃ°Å¸ÂÂ»",NAG
"Becoz his wife is not Muslim.
If his wife was Muslim Yougi will take him from his grave and rape as he said before Election",OAG
No other leader has the guts to get this bold... and historic decision done.. it's a very well thought strategy.. burnol moment to all the sickulars ..,CAG
Pakistan's mathematics is very poor because of countless militants and terrorists it is comprising. So many times they don't know exact numbers of soldiers killed by Indian army. Nonetheless one should not forget Pakistan is a terrorist country where the death day is more memorable than birth day. Hell on the earth with no life meaning,OAG
She's so ignorant Megha Mukherji,OAG
Shame on you shewag actually he don't have any work left with him all the time he is on twitter or fb moron,OAG
If he was Arvind Kejriwal- he would be trolled,CAG
Dog remark was for azam khan,OAG
