Sentence,Category
What does it mean to respect peoples' mandate? We may not like the verdict but we carry the duty to listen and willingness to learn need to reflect and courage to act,NAG
Please joker reviewÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚ÂÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚Â,NAG
what is manufacturing date of the news -batch no of the news -cnbc tv 18 factory for market news -news auditing,CAG
webcasting only technical issue imagine how the bikes technical issue would be god save bajaj :),CAG
Going by build up to the swearing in seems @narendramodi ministers will take oath of secrecy very seriously. No ache din for journos,CAG
Please do a review on Joker 2019,NAG
"friends we have to understand the ground reality, b'coz this will not turn-up in a day or two day protest, only parliament has right amend this procedure.",CAG
He doesn't deserve train too.,CAG
19 :30 ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚ÂÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚ÂÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚Âsalute u for this,NAG
Arey Hyderabad is the fifth most dynamic place in the world,NAG
It's his wish. Who is this mullana preaching others and interfaring in others religious beliefs ? He's also a citizen of India and have his own religious freedom. Being a CM doesn't mean he do stop believing in the faiths of his religion.,CAG
But whats wrong in giving suggestions; He has opened the websits bharat ke veer; and if he some nice positive suggestion whats wrong in that; And I dont think that he goes around saying that he he is a great deshbhakt or something?,CAG
"Kasturi is backing lunatic AR saying Range and Billa to be Rajanikanth's super
hit movies. It's not about Range and Billa it's about misleading and
misguiding people to comment offences. ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Ëœ",NAG
"i own house & also i pay rent , still am i eligible for HRA ??",NAG
"Yep dude nd now u know cows r sacred to us, that's why we feel sad nd r against it.",CAG
I am proud to join #MainBhiChowkidar movement. As a citizen who loves India I shall do my best to defeat corruption dirt poverty & terrorism and help create a New India which is strong secure & prosperous,NAG
Y I don't see common people suffering haan those people who have kept their money in high amount with them are barking alot if u were having high amount of money then u would have put it in your bank account and have paid tax to the government from.starting then we all wouldn't have suffered.....so give chance to him also as we have given the corruption leader in past.....give him a chance might the situation will get changed......,CAG
"Who called that ignorant Kasthuri to this serious debate?? Total disgrace as
she is a lawyer.",NAG
"Is any soldier has taken name of our PM? If no, How this print media uses these words?",CAG
Why goverenmemt didnt put her in jail for doing anti country activity,NAG
(Congratulations. You were very valuable spokespersons too) @nsitharaman: Thank you @ShahnawazBJP ji .@PrakashJavdekar,NAG
It surprises me to no end that even senior journalists working in main stream media are ignorant about the CFSL report on JNU videos proving they were NOT doctored. Or they are just pretending & morally supporting Tukde Tukde Gang? Such people should take a cue from election results,CAG
She has to be punished,NAG
4 the Industrial revolution. Concentration on Convergence .  ambani ji at nasscom .,NAG
No bdy knows about villagers they r going to dead ÃƒÂ°Ã…Â¸Ã¢â‚¬â„¢Ã¢â€šÂ¬ why he is great pm give me reason???,CAG
Same bro,NAG
PM's farewell statement nothing but compile copy of govt. Advertisements and defeat declaration before election,CAG
"Who let the dogs inn, the hospital.. :) . If any chicken comes to your home would you send it back with greeting or would you cook it..",CAG
"Now, Please make a spoof on Adultery act.",NAG
Truth among Muslims died when Arab Cult was invented by Mohammed.,OAG
and if he was kidnapped from iran why dont u ask iran to formally protest against Pakistan for his abduction,CAG
"You brought up hate, not me. And you'll be lucky to make it as far as I've made it. Karma will get you in time for your hatefulness.",CAG
"Stop doing propaganda against Pakistan , no body buy your story, you lost war in the Kashmir, stop killing your own peoples and blaming Pakistan , world have already know , whenever you think you losing Kashmir , you do drama , something like that.",NAG
It's not trust vote it's fixed vote for money,CAG
In Pakistan Hafiz Saeed formed a party & contested elections & here terror accused Sadhvi Pragya is contesting elections! What is the difference between us & the banana republic called Pakistan?,OAG
Tere naam was 100000x better thn shitty kabir singhÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ…Â½ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ…Â½ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ…Â½ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ…Â½ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ…Â½,NAG
totally agreed...FUCK the liberals,OAG
While our men are being mercilessly killed why should we give security to Hurriyat leaders? Come on @BJP4India lets do away with any such gestures. And in case whom must these leaders fear? We need security FROM Hurriyat rather than FOR them #PulawamaAttack,OAG
"Mentaly sick ,sonu...should sing in temple in the morning...and will not get disturbed by AZaan.,besides he can use cow dung in his ears..for the said purpose.",OAG
Luk who's talking abt cultural talks,CAG
I think all idecat same time between  26 day markets  is going  on very lows,NAG
Want to see mohabattein analysis,NAG
Superb yrrr,NAG
It is gr8 tactics of Anna Hazare to remain popular in Media....,OAG
I have written to MoS External Affairs asking for a copy of the rental contract of YI with MEA on Herald House,NAG
I urge all volunteers not to raise their hand n to stay calm n non-violent. U shud be prepared to lay down ur life but never raise hand,NAG
Ask Santa Singh,NAG
Kasturi talk like stupid (chutya),NAG
Each Hindu couple should have five children: VHP http://toi_in/iALE6a so first rss leaders should start a marital life? but will they,CAG
Mr saini why r u creating trouble for BJP govt. If this remarks r true,NAG
Nupur Prakash This is just making me mad.,CAG
"pakistan has won the toss,what do u select misbah? misbah:kohli dhoni:chutiye gali cricket nahi hai.teams pehle se decided hai #indvspak",NAG
@Kalaskarvenkat5 Is the BJP finding it difficult to round up support for the appalling Sadhvi Pragya on social media? Most pro Pragya tweets are from 5 follower anonymous bots controlled by a call centre. Come on guys. At least use your five rupee tweeter,CAG
This is exactly the problem. Overnight people have become all very aware and gives quick fix solutions to 70 year old problems without taking into consideration the brutality of their solutions on the civilians and the military alike! No wonder why Kashmir will remain a hotspot for years to come!!,CAG
what about TATA MOTORS  .. can I buy at current levels?,NAG
@Learn market earn profit God bless all Indians.,NAG
"Paranjoy Guha Thakurta and others have written a book ""Gas Wars"" exposing crony capitalism of Ambanis",OAG
"""The police, however, said they would act if they received a complaint. ""The matter is not in our knowledge yet. If we receive a complaint, we will investigate the matter and act swiftly,"" said Meerut's SP (city) Om Prakash."" - Someone needs to get a FIR filed!",OAG
"I Don't Watch Kabir Singh Cause I Know Bollywood Love Is Garbage.  
Aayushman Khurana On Top Level.  
  
ÃƒÂ¢Ã‚ÂÃ‚Â¤ÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ¢Ã‚ÂÃ‚Â¤ÃƒÂ¯Ã‚Â¸Ã‚Â Your Video Is Positive ÃƒÂ¢Ã‚ÂÃ‚Â¤ÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ¢Ã‚ÂÃ‚Â¤ÃƒÂ¯Ã‚Â¸Ã‚Â  
I Follow You Since 3-4 Year.",NAG
"Thoughts on Adlabs? Fundamentals, now that RJ entry brouhaha has petered down?",NAG
You are stupid . If little educated check fatwa details. These days people make noise without knowing anything.,OAG
"Take legal action against arundhati .it's like asking people to mislead by
giving false information for legal records it's a crime arrest her",NAG
"Killing Kurds , yazidis , collaborating with ISIS and you r terming them ummahs best leader in the world.
Nonsense.
Pakistan is also ur ummah then",CAG
"nice,,,,,",NAG
He is BJP agent,CAG
Why he is spraying chilly powder...is there any new agenda?,CAG
No sir you are all ready member RRS,CAG
The fact is Indian govt can print 300 crores per day if they print in all available printing presses...,CAG
"Most cunning politician he is.  He will do something which some body else will object and that people see him a hero.. Knowingly the percentage limit,  where is the commitment  ?? Fake drama for next elections... And this pink brigade will March again on streets..",OAG
Gone out of  mind,OAG
Call,NAG
not at all a good decision arun jaitley...you know that very well just to save your sins you are just killig people,CAG
bitter truth...must accept it.,OAG
U also HV dashed our hopes,OAG
"JSW the same group considered to have taken NAMO to Pakistan on Nawazs' birthday..!!?
Has it come out of iron-ore and coalgate SCAMS.?
Wt is latest on CBI investigation ??",CAG
Afg shd be ready to pay for cost of Indian friendship,CAG
It's most worst speech of Prime Minister of India in the Indian History,OAG
Nothing great to talk about it... mixed breed of FZ & NS & KTM,NAG
But lynching was never a part of the freedom struggle but how can the chaddis who were always chamchas of the British know that?,CAG
Super review,NAG
Shame on ...more worried to save cows..killing ppl..but not for human,OAG
"And by the way name any Christian country which harms the animals?

What kinda retard logic you come up with ?
We basically protect animals and birds cos it's all God's creation

It's our responsibility to protect them 
And y'all people just play the hypocrisy 
But in reality you guys won't even keep a cup of water outside the house so that atleast the birds can drink it",CAG
Addressed a public meeting in Shamshabad Telangana. Wherever i go I see huge support for PM Narendra Modi. The people of India are all set to bless Modi ji again with absolute majority,NAG
"Sorry to say, it happens with every state. People are divided in their mind with us v/s them. You go south, they don't like north and you go east, they don't like west. The only way to resolve this is by bringing a feeling of being one nation one people and that can come from the top...policies of government.",OAG
"@Anchal Kumar And Preeti had none of that , she just had some Stockholm
syndrome",NAG
Even these things are illusions.,NAG
U taught me there is no thanks giving in friendship. :(,NAG
"Most modi bhakts are biggest c and hate mongers of the era how comes pk was insult to Hindu God? 
It was a lesson for the people to not fall in the trap of dhongi babas and yogi all.",CAG
"Unfollow and unlike this  Indian express always spreads negativity, don't let them get followers and our attention towards their posts",OAG
From Nautanki to Arm Chaired Politician seems Mrs Vadra has a problem defining me. Whatever I am have never lived off my family name,CAG
He just tells the truth,NAG
So that Modi doesnt have to campaign separately... Feku and his never ending gimmicks,CAG
Music is soooo funny ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â£,NAG
Casteism is the biggest cause of poverty in rural India,NAG
Very bad,NAG
"Modi Ji, everything is not for sale in India. These missiles are strategic weapons and should not be sold to other countries. Money is not everything and some things are more valuable than money.",CAG
Bankrupt intellectual,NAG
"This is the limit man... How can someone openly say to give wrong information
to government and moreover some people are defending her on national
television...",NAG
"Macchi u people only be licking Congress shoes. B, cos for vote bank they licking us, if ur terrorists also.",OAG
"Modi ji, Can you declare all Rs 500 and 1000 notes deposited  by political parties/temple trusts waqf boards to be zero value ????
This money is not the earning of political parties or trusts but donations. No person cal claim as thier own.. 
comnpare this with counterfeit money donated to political parties by cash ....can they clain it as legal tender? Demonetied notes are also not legal tender jusy because political parties are depositing it. 
Can you answer in your nex Man Ki Baat.....",CAG
India faces a shortage of 6 lakh doctors & 20 lakh nurses. 5.7cr people are pushed into poverty every year due to health costs. Only Rs 3/Day/Person is spent by the #Modi govt on healthcare. @RahulGandhi ji & @INCIndia will increase it to 3% of GDP,NAG
Homosexual should not allowed in army bcz it will distract army men.,NAG
Polarized politics will damage the nation fabric beyond repair. Every Indian is duty bound to ensure that such attempts stand defeated,NAG
jab sunday ko team india se pakistan takrayega tab stadium me sirf tringa laherayega #cwc15 #indvspak #worldcup http://t.co/dfhwom137b,NAG
"Respect all religion sir, after all we all have to die, and after death there will be no disturbance and will be complete silence.",CAG
Please forgive us Modi. We cant take more jumlas.... enough!,CAG
Good news for seculars.,CAG
"Why this drama Anna ji. Kejriwal started AAP when Other political parties challenged him to enter politics . Inspite of Anna resistance he started the party after an openion poll conducted among
 the public. Bjp tried everything through Kiren bedi and VK Singh  in the name of Anna to spoil  AAP efforts. So his comments have no effect.",OAG
"I wrote in The Hindu on how to fight against a defamation case. When through with this rascal I shall write on ""How to file.""",CAG
Prefer pics in pharma for long term cipla dr reddy lupin or sun pharma..for long term,NAG
Change in Government doesn't bring change in the plight of law and order in my province.,CAG
While its sad to know nothing was done for the man. Reality is he is a victim of lack of help from all quarters of society in his time of need. Not just one community or person or religion. Stop being such bigots.,OAG
The whole village would have been there to save him Only if he was a cow!,CAG
Mr. Modi - 1971 was wrong year for demonetisation because war was upon us. West Pakistan migrating in India ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â®ÃƒÂ°Ã…Â¸Ã¢â‚¬Â¡Ã‚Â³ India who has opportunity to finish war of 1965. And teach Pakistan a lesson. Thanks ÃƒÂ°Ã…Â¸Ã¢â€žÂ¢Ã‚Â to greatest general of India field marshal Manekshaw we were able to finish this war in 13 days. Biggest surrender in world history.,CAG
Biggest ever BJP less with the blessings of MODIJI'S ceaseless efforts in the interest of India under the Premiership of Top Economist Dr Manmohan Singh to restore broken economic growth and strengthen rupee against dollar. Thanks BJP PREMIER,CAG
"Usama Fahad ... People like U working ovet abroad for some oyher nation,  cant speak abt dvelopment of origin state",CAG
@SushilModi- Ghanchi (Muslim) was included in the OBC during Congress rule NOT 'Modh Ghanchi'- Stop Faking #FakeOBCModi http://bcmbcmw.tn.gov.in/obc/,CAG
Har sarkaar yehi karti had jawaan marta hai to mare koi phark nahin padta,CAG
"well now brain dead bhakts want small traders, farmers, waiters, daily wages workers to open bank accounts and deposit their daily salaries and small turnover in their bank accounts.",OAG
"Vikas Agarwal - Your speaking skills are so poor !!
Who made you the GM of OnePlus India???",OAG
She is so much intelligent,NAG
Ban on 500 and 1000INR note is good step but why 2000INR note,CAG
"Just because, he is not going to do buttering for vote bank like other politicians has done. He is Hindu by religion and leave him, will this so called Maulvi do Hindu pooja? No, so don't say the things you don't follow by yourself.",CAG
Love you ranu aunty,NAG
"99 rs for one year, i cant believe it...jusrlt osam....only 99 ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¹ .....ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã‹Å“Ã…Â½",NAG
selfish harami.. dhawan tera baap he &gt;.&lt; #indvspak,NAG
Context behind feminist :- Film Companion (Yt channel) Kabir sing movie review,NAG
"Nd as i have been sying frm so long, he cud hve straightly complained in police station rather then tweeting that surely would have setup a better example.. Nd also i have been saying for so long that loudspeaker can be used bt in a controlled manner abiding by Indian Constitution",CAG
What's taking so long? Other devices already have Nougat and are having better updates,OAG
Bro killed itÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡ÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚ÂÃƒÂ°Ã…Â¸Ã¢â‚¬ËœÃ‚Â,NAG
There was  also a huge number of letters written by women to Modi on ALCOHOL BAN that has RUINED  the FAMILIES  of several women. Did Modi ban alcohol ???,CAG
Nice dada,NAG
Khan sahab instead of electoral satte-baazi you could maybe Get to governing your country? @narendramodi where's that one guy you have who keeps shouting 'Pakistan!' all the time? Because evidently if YOU win Pakistan will burst crackers to celebrate,CAG
Islam never said in Quran shout on loudspeaker...  Yes every excessive use of loudspeaker should b ban...  U visit malwani in Mumbai n okhla delhi during Friday...  U will hardly find noise in okhla kutba shouting...  But in Mumbai malwani they shout for prayer call every day one after another on masjid speakers n kutba is like as if American r just about drop bomb n molvis giving his last speech before    raging war against America... Why it's so ? in Muslim area they don't use Mike as they use in mix locality...,OAG
diwali in february any-time now #indvspak #indwins #cwc15,NAG
Difference between Narendra Modi and Rahul Gandhi. Modi ji has something to say and Rahul Gandhi has to say something,OAG
Haha u proved u r not son of one father but many,OAG
"Nupur 10 - kasturi 0  
ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡",NAG
Are this guys waiting for christmas to launch the bike,CAG
"If you want to directly jump on the raw analysis then it's for
you-[7:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m40s)",NAG
You can not justify the hike to meet the fiscal deficit,CAG
Our own government is fooling it's own people by false promises.,OAG
Kasturi is another Arundati Roy. Both idiots,NAG
This is despicable n only a pervert will do dis n d pakis r perverts.,OAG
"Good achievements to Rajan, Bad to Modi, but reality it should go to Modi govt.",CAG
Don't call rajdip you're batter journalist than him,NAG
U people do it all da tym...u don't hv anything else to do...except religion.,OAG
"Why  u did like this, GODSE body still revered in India",CAG
"Wonderful, Amazing video",NAG
"* dressing room * mauka mauka, mauka mauka ~ india team to rohit sharma #indvsuae",NAG
No each and every sympathisers  of Azadi and stone pelters in India too must be beheaded,OAG
Jalal whom u want to be that also u mention,CAG
No chandan he targeted all religion.. And he has a point..I think he said right..I remembered our childhood we always woke up by religious announce..,OAG
A man who had vision and mission which did not suit the adversarial govt and crony capitalists Is being pushed out of system and it's becoming obvious that some retired/retiring chammy chap salivating for crumbs will be saddled on. We the people of india keep on watching crumbling edifices of highest institutions.,CAG
Some people have habit demoralise Indian army.It does not make any difference.Powers had not been delgated to indian army. Now Government has given the free hand to army. Now see the result.By the grace of god Indian army has never lost the war with Pakistan.It has always won war.,CAG
Shame on you assholes showing some other video and making it a fake news u chooths i hope each one you at Abp news will  rot in hell,OAG
Dear @CNNnews18 while it is your prerogative to invite representatives of the RSS on your shows and not those of other 'cultural organisations' shouldn't you at least disclose their RSS affiliation and not introduce them to your viewers as academicians?,CAG
"Kuldeep Munshi Ji,you are partly right and agree to it but some of rats were consumed by those panun kashmiri brothers also who left on the secret signal of Jugmohan Ji.Now why to lament on past,let us find peaceful ways to join hearts.Kashmir will be a paradise once our pandit brothers will return.",OAG
hes true i support him Azaan shud be banned so that peace remains in India,OAG
I have great respect for her but I wonder where did Mamata Didi's Mamata go? She put water on hopes of people & is doing just what Left did,CAG
At least try to respect serving president. If don't get then learn from you parents,CAG
Thanks Nishant Krishna :),NAG
Hemant Karkare's wife turns down Modi's offer https://indiatoday.in/latest-headlines/story/hemant-karkares-wife-turns-down-modis-offer-34231-2008-11-29 via @indiatoday Modi made an unseemly trip to Mumbai to hog the headlines Karkare's widow refused his cheque significant this snub in fielding #PragyaSinghThakur,CAG
I thank EC & entire election staff for their efforts in conducting 2014 Elections: Narendra Modi on his Blog http://narendramodi.in/,NAG
Amit Shah's insinuation that Muslims shall not and cannot be safe and secure in India will be widely acclaimed in one country: Pakistan. Shah's majoritarian bigotry is music to the ears of those who rule that country,OAG
*are,NAG
Now she will ban movies ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡,CAG
I sincerely hope that some day i will be able to remove all ill feelings that u have against me,NAG
Amazing singing with great combination nd keep memorizing the culture by listening through them...,NAG
Humility in Victory and Gracefulness in Defeat is the mark of great men. It takes great men to build a Great Nation. -Sg #ElectionResults2019 #LokSabhaElections2019,NAG
US President Barack Obama congratulates @narendramodi for his electoral victory. He is welcome in White House now. That's Modi's Visa Power!!!,NAG
Indian Express at its lowest. I need to rethink if I should continue with its subscription?,CAG
"pakistan ni team ma vanio, yasir shah #indvspak",NAG
"Better resign or don't work for people because people voted them,  they selected bigotry representatives so why u worry,  what they want do in that way...",CAG
As (if) he has no future of his own Rahul baba talks only of what Modiji will do,CAG
Modi always talk like this.we should not take serious.,CAG
Dear visit lower assam and west Bengal. UP amroha and all states. You will realise why Islam Sunnism is doing world around,CAG
"Indian Express :""And they didn't let Pakistan hang Kulbhushan""...:p",OAG
Obviously...,CAG
The SC sought a response from the EC on a plea seeking setting aside a rule which provides for prosecution of an elector if the complaint alleging malfunctioning of EVMs and VVPATs eventually turns out to be false,NAG
Now IT & Pharma participating can we see nifty 9000,NAG
When they are crossing the lines over humanity. Makes a scarecrow of themselves by way of human shields what is expected then. Mutual disobedience of laws.,CAG
Bring down prices... govt.need to assess valuation of these properties...a 700sqft flat cannot be costing 80lakhs +.. consumers are shelling out lifetime savings on pig stys,CAG
Nawaz under pressure for corruption and India is diverting the attention,NAG
"So much manufacturing, please ask what will happen to condition of environment in India. What about global warming. Delhi already has most polluted air!!!",NAG
N i don't trust politicians. Even if it was a blessing I don't think I will ever be able to afford to buy a car tht costs in millions.,CAG
Congress a 'Lollipop Company' has no concern for farmers: PM @narendramodi,OAG
Yogi Adityanath should have come in her support .His support would have salutary  effect on the loose cannons in his party.,CAG
"I think bhai you have trimmer your beard only one side!  
Ps. Only for fun bcz this video is on a serious topic.",NAG
Only one community opposing him please understand guys and wakeup support BJP,CAG
"Hindus in UAE n Saudi arabia....they cant complain miss.  U dont know those r islamic nation ..u cant propogate ur religion.    
Its not bcoz they r used to it. Its bcoz they just cant ...they will have to leave that country..
Sonu nigam has mentioned that therr is problem only wth azaan...no..every religion which uses so much noise in the name of religion is wrong..",OAG
699 Kabirtard dislike the video,NAG
Not agree with you,NAG
Of course why not,NAG
By the what u wants to proved it. Just tell us,NAG
Money problem. Every one on this show is after money. ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¹ 1.20 crore per episode to be shared by all including laughing Buddha Piddhu Paaji.,CAG
"""Exit poll. congress ka dabba gol""",CAG
After such a horrific crime in UP Samajwadi Party led govt in UP has no moral right to continue!,OAG
Where is the proof suckers..stop creating a nuisance ...they would have been eaten by wolves or lions and u media puppets find evrythng as an opportunity to make money ..,OAG
"She is not fit for lPS. An IPS officer should never be emotional while on duty and that too before an MLA who is rudely behaving with her. She should be bold and strong enough to handle the politicians in such circumstances. First of all she should not have ordered for a lathi charge. Women were protesting for a good cause ie, to stop selling liquor near the villages. After the lathi charge, MLA intervened who represents that village.",OAG
No,NAG
Hi,NAG
Bcoz he is a hindu,CAG
"Is it possible
Wtf is this showing",NAG
Very good sonu nigam,CAG
All those well-meaning people campaigning against TV shud know there's more filth on internet than TV. Through WhatsApp they're circulating their communal-fascist-hyper nationalist agenda on an industrial scale. It is the message that is the problem. They'll find the medium anyway,OAG
superb hatsoff to Telugu Film industry. I was watching Telugu films from 2005. In engineering colleges of Maharashtra especially in boys Telugu films are very popular. I remember I watched style film of raghava during my graduation then I started watching telugu films. I am big fan of Prabhas and rajamauli sir.,NAG
"Which one u want 
Y category 
Ya Z category ohZ+ no worries u get it
No need dramas",CAG
"@Thicc Man I wasn't talking about her, I just giving you the answer of your
theory on charcter study which is pointless.",NAG
Man you're too good.,NAG
"Stupid stooge of Corrupt dynasty, days of Corrupt dynasty Congress and sickular antinationals are now history. If an Italian woman could rule India for ten years together and looted more than Rs.12 lakhs crores of poor Indians, what is wrong with Modi who is common man elected by the people of India?",OAG
Politics politics politics,NAG
"Atleast we show reality what happpens.....
but pak media & army keeps their people in denial mode.... ÃƒÂ°Ã…Â¸Ã‹Å“Ã¢â‚¬Å¡",CAG
"A North Indian party that is unpatriotic, n spreading hate . Like the Muslims they also have a large base of illiterate Hindus who are being frightened that their religion is in danger ha ha ha !",OAG
Thats a separate issue dear friend.,CAG
Massive win??? Frame your sentence properly ...lol,CAG
Is management and marketing team ko award of the year,CAG
@madam_robena abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind,NAG
"We should eat even court now allow , its basic right of human, no one interfere in such things, shame on our govt either in center or state who are doing such cheap politics",OAG
When drafting laws/rules noone envisaged that one day there may be no leader of opposition in Lok Sabha as no single party has 10% seats,CAG
ÃƒÂ Ã‚Â¤Ã‚Â¤ÃƒÂ Ã‚Â¥Ã¢â‚¬Â¡ÃƒÂ Ã‚Â¤Ã‚Â°ÃƒÂ Ã‚Â¥Ã¢â€šÂ¬ ÃƒÂ Ã‚Â¤Ã‚Â¤ÃƒÂ Ã‚Â¥Ã¢â‚¬Â¹ ÃƒÂ Ã‚Â¤Ã‚Â¯ÃƒÂ Ã‚Â¥Ã¢â‚¬Å¡ÃƒÂ Ã‚Â¤Ã‚ÂªÃƒÂ Ã‚Â¥Ã¢â€šÂ¬ ÃƒÂ Ã‚Â¤Ã‚Â®ÃƒÂ Ã‚Â¥Ã¢â‚¬Â¡ÃƒÂ Ã‚Â¤Ã¢â‚¬Å¡ ÃƒÂ Ã‚Â¤Ã‚Â¹ÃƒÂ Ã‚Â¥Ã¢â€šÂ¬ ÃƒÂ Ã‚Â¤Ã‚Â¬ÃƒÂ Ã‚Â¤Ã…â€œÃƒÂ Ã‚Â¤Ã‚Â¾ ÃƒÂ Ã‚Â¤Ã‚Â¦ÃƒÂ Ã‚Â¥Ã¢â€šÂ¬ ÃƒÂ Ã‚Â¤Ã¢â‚¬â€ÃƒÂ Ã‚Â¤Ã‚Â¯ÃƒÂ Ã‚Â¥Ã¢â€šÂ¬ ÃƒÂ Ã‚Â¤Ã‚Â¹ÃƒÂ Ã‚Â¥Ã‹â€ ,OAG
yeah the country sellers passed the lokpal but country savers are not able to implement it,OAG
Hllo,NAG
Girl pls don't get a dog ÃƒÂ°Ã…Â¸Ã‹Å“Ã…â€œ,CAG
You let out blood thirsty hounds on a 20 year old kid! You should feel ashamed! You legitimised her trolling,CAG
Good i like your [review.you](http://review.you/) are braad mindend,NAG
"I Collected All U Three Dude
I Didn't pointed You Only.",CAG
Absolutely correctÃƒÂ°Ã…Â¸Ã‹Å“Ã…Â ,NAG
India's response should be simple attack a rangers camp and   mutilate 4 soldiers in return LOL. If you do not have the capability to do that just go and shave somebody instead,CAG
People voted you out for failing to deliver. Not the EVMs.,CAG
Spoke to the Cabinet Secretary. Asked him to take an overview of the situation & ensure timely assistance to those injured,NAG
Comparing gt to Duke is like comparing your girlfriend with your drandma,CAG
"""Vote in favor of Modi if you want to destroy Muslims"" : BJP Leader Ranjeet Bahadur in Barabanki UP. Each and Every day Hindutva Terrorists are talking about Muslim genocide #LokSabhaElection2019 becomes euphemism for Muslims' ethnic cleansing",OAG
Because they know now to survive in bollywood they have to praise modi.but this hindu actors r been used by bjp and rss to propaganda for them.shame on actor like akshay and others who r trying to divide bollywood by religoun.bollywood is like family and one should not become puppets of politicians they will come and go but bollywood will remain for ever.so pls akshay u r good actor but don't make ur self to cheap for this hindevta propaganda agent.,CAG
"The content u wrote describe ur frustration towards his tweets.. becoz u too know that imposing or forcing electronic sounds in early morning, Shud be deeply condemned.. bt u don't want to face the reality..",OAG
Tomorrow high court will give decision today CP thane acts inshallah I will come to Mumbra Mumbai with permission as India belongs to me,NAG
"Olympics are mostly held by developing contries to make a status infront of the developed nations.
But reality is the country holding the Olympics gets nearly 5 to 10 years behind.
Even Australia suffered, so its clear Brazil will suffer more.
For a few medals this much roar is not good.
We know Brazil is suffering and this Olympics will just scratch the wound.",NAG
we don't fear anyone we are not slave of any masters because turkey has no colonial HISTORY like Indian worshiping trump and eroupian union,OAG
2014 polls are a choice between those who want a Scam India & NDA which is working hard to create a Skilled India,CAG
The BJP govt has gone mad and trying to bring rules without proper infrastructure. Improvement of the quality of generics is more important decision of the hour.,OAG
If you choose pappu you are going to get laddu... throw him out it might save congress,CAG
you need to study law before saying anything to Indian express,CAG
Constructive criticism of policy and government's functioning is fine. That is the life breath of democracy. Blind opposition is just prejudice. #SadhguruQuotes,NAG
most amazing sunset with beauty of nature 2015 new...... https://t.co/xnn2mrkfny #indvsuae Ãƒâ„¢Ã¢â‚¬Å¾Ãƒâ„¢Ã‹â€ Ãƒâ„¢Ã¢â‚¬Â  ÃƒËœÃ‚Â§Ãƒâ„¢Ã¢â‚¬Å¾Ãƒâ„¢Ã‚ÂÃƒËœÃ‚Â³ÃƒËœÃ‚ÂªÃƒËœÃ‚Â§Ãƒâ„¢Ã¢â‚¬Â  #ddftennis #thedress ÃƒËœÃ‚ÂºÃƒâ„¢Ã…Â ÃƒËœÃ‚Â± ÃƒËœÃ‚Â§Ãƒâ„¢Ã¢â‚¬Å¾ÃƒËœÃ‚Â³ÃƒËœÃ‚Â¹ÃƒËœÃ‚Â§ÃƒËœÃ‚Â¯ÃƒËœÃ‚Â©,NAG
I havn't seen this much boring launch ever in ma life,OAG
".. this disgraceful shocking event of rape is the result of reactive administration and defense system, not proactive.. And the changes at root-societal level required.. To prevent such shameful events, need to create utmost fear for police, strict laws and society among such criminals.. but long way to go India..",NAG
Need to get reality check too...look around...vision is good but should be combined ground work!,CAG
